start load data...
load data1 fine...
Iteration is stopped.
tests size: 10284
load data2 fine...

pred_cur:1 traget_cur:1 ite/522/113410 ite/522/113411

pred_cur:1 traget_cur:1 ite/502/6410 ite/502/6411

pred_cur:1 traget_cur:1 ite/590/464510 ite/590/464511

pred_cur:1 traget_cur:1 ite/523/119210 ite/523/119211

pred_cur:1 traget_cur:1 ite/549/249860 ite/549/249861

pred_cur:0 traget_cur:1 ite/586/444360 ite/586/444361

pred_cur:1 traget_cur:1 ite/542/216210 ite/542/216211

pred_cur:1 traget_cur:1 ite/594/487060 ite/594/487061

pred_cur:1 traget_cur:1 ite/538/195510 ite/538/195511

pred_cur:0 traget_cur:1 ite/544/224310 ite/544/224311

pred_cur:1 traget_cur:1 ite/553/272710 ite/553/272711

pred_cur:1 traget_cur:1 ite/590/463610 ite/590/463611

pred_cur:1 traget_cur:1 ite/528/143060 ite/528/143061

pred_cur:1 traget_cur:1 ite/559/305710 ite/559/305711

pred_cur:1 traget_cur:1 ite/555/284610 ite/555/284611

pred_cur:1 traget_cur:1 ite/567/347810 ite/567/347811

pred_cur:1 traget_cur:1 ite/529/146410 ite/529/146411

pred_cur:1 traget_cur:1 ite/542/215660 ite/542/215661

pred_cur:1 traget_cur:1 ite/583/431160 ite/583/431161

pred_cur:1 traget_cur:1 ite/578/402560 ite/578/402561

pred_cur:1 traget_cur:1 ite/546/236810 ite/546/236811

pred_cur:1 traget_cur:1 ite/550/258360 ite/550/258361

pred_cur:1 traget_cur:1 ite/597/503060 ite/597/503061

pred_cur:1 traget_cur:1 ite/577/396810 ite/577/396811

pred_cur:0 traget_cur:1 ite/590/462860 ite/590/462861

pred_cur:1 traget_cur:1 ite/534/176310 ite/534/176311

pred_cur:1 traget_cur:1 ite/542/215960 ite/542/215961

pred_cur:1 traget_cur:1 ite/512/57810 ite/512/57811

pred_cur:1 traget_cur:1 ite/597/500310 ite/597/500311

pred_cur:1 traget_cur:1 ite/571/366410 ite/571/366411

pred_cur:1 traget_cur:1 ite/562/318560 ite/562/318561

pred_cur:1 traget_cur:1 ite/536/185060 ite/536/185061

pred_cur:1 traget_cur:1 ite/504/16610 ite/504/16611

pred_cur:1 traget_cur:1 ite/508/36610 ite/508/36611

pred_cur:1 traget_cur:1 ite/543/223510 ite/543/223511

pred_cur:1 traget_cur:1 ite/538/192510 ite/538/192511

pred_cur:1 traget_cur:1 ite/574/383210 ite/574/383211

pred_cur:1 traget_cur:1 ite/564/331760 ite/564/331761

pred_cur:0 traget_cur:1 ite/521/106960 ite/521/106961

pred_cur:1 traget_cur:1 ite/520/102960 ite/520/102961

pred_cur:1 traget_cur:1 ite/531/160910 ite/531/160911

pred_cur:1 traget_cur:1 ite/571/364360 ite/571/364361

pred_cur:1 traget_cur:1 ite/544/227660 ite/544/227661

pred_cur:0 traget_cur:1 ite/528/142710 ite/528/142711

pred_cur:1 traget_cur:1 ite/512/59910 ite/512/59911

pred_cur:1 traget_cur:1 ite/566/340760 ite/566/340761

pred_cur:1 traget_cur:1 ite/569/358110 ite/569/358111

pred_cur:1 traget_cur:1 ite/531/157010 ite/531/157011

pred_cur:1 traget_cur:1 ite/534/172660 ite/534/172661

pred_cur:1 traget_cur:1 ite/534/171610 ite/534/171611

pred_cur:1 traget_cur:1 ite/597/499910 ite/597/499911

pred_cur:1 traget_cur:1 ite/578/402810 ite/578/402811

pred_cur:1 traget_cur:1 ite/525/129860 ite/525/129861

pred_cur:1 traget_cur:1 ite/513/64860 ite/513/64861

pred_cur:1 traget_cur:1 ite/566/342010 ite/566/342011

pred_cur:1 traget_cur:1 ite/530/152710 ite/530/152711

pred_cur:1 traget_cur:1 ite/525/126460 ite/525/126461

pred_cur:1 traget_cur:1 ite/586/445410 ite/586/445411

pred_cur:1 traget_cur:1 ite/527/139610 ite/527/139611

pred_cur:1 traget_cur:1 ite/521/107110 ite/521/107111

pred_cur:1 traget_cur:1 ite/505/25510 ite/505/25511

pred_cur:1 traget_cur:1 ite/560/309710 ite/560/309711

pred_cur:1 traget_cur:1 ite/552/270010 ite/552/270011

pred_cur:1 traget_cur:1 ite/527/135610 ite/527/135611

pred_cur:1 traget_cur:1 ite/597/503910 ite/597/503911

pred_cur:0 traget_cur:1 ite/591/472210 ite/591/472211

pred_cur:1 traget_cur:1 ite/518/93110 ite/518/93111

pred_cur:1 traget_cur:1 ite/543/222660 ite/543/222661

pred_cur:1 traget_cur:1 ite/540/205710 ite/540/205711

pred_cur:1 traget_cur:1 ite/595/489710 ite/595/489711

pred_cur:1 traget_cur:1 ite/558/301110 ite/558/301111

pred_cur:1 traget_cur:1 ite/510/50360 ite/510/50361

pred_cur:1 traget_cur:1 ite/522/112160 ite/522/112161

pred_cur:1 traget_cur:1 ite/597/501560 ite/597/501561

pred_cur:1 traget_cur:1 ite/553/270760 ite/553/270761

pred_cur:1 traget_cur:1 ite/513/62960 ite/513/62961

pred_cur:1 traget_cur:1 ite/588/455860 ite/588/455861

pred_cur:1 traget_cur:1 ite/525/129010 ite/525/129011

pred_cur:1 traget_cur:1 ite/558/300310 ite/558/300311

pred_cur:1 traget_cur:1 ite/590/465910 ite/590/465911

pred_cur:1 traget_cur:1 ite/548/247460 ite/548/247461

pred_cur:1 traget_cur:1 ite/588/454310 ite/588/454311

pred_cur:1 traget_cur:1 ite/549/251460 ite/549/251461

pred_cur:1 traget_cur:1 ite/597/502910 ite/597/502911

pred_cur:0 traget_cur:1 ite/543/221610 ite/543/221611

pred_cur:1 traget_cur:1 ite/536/183660 ite/536/183661

pred_cur:1 traget_cur:1 ite/564/330510 ite/564/330511

pred_cur:1 traget_cur:1 ite/579/408260 ite/579/408261

pred_cur:1 traget_cur:1 ite/517/84460 ite/517/84461

pred_cur:1 traget_cur:1 ite/557/292960 ite/557/292961

pred_cur:1 traget_cur:1 ite/502/9110 ite/502/9111

pred_cur:1 traget_cur:1 ite/537/190760 ite/537/190761

pred_cur:1 traget_cur:1 ite/594/486410 ite/594/486411

pred_cur:1 traget_cur:1 ite/561/313560 ite/561/313561

pred_cur:1 traget_cur:1 ite/570/359360 ite/570/359361

pred_cur:1 traget_cur:1 ite/579/405810 ite/579/405811

pred_cur:1 traget_cur:1 ite/519/95210 ite/519/95211

pred_cur:1 traget_cur:1 ite/557/294010 ite/557/294011

pred_cur:1 traget_cur:1 ite/502/5810 ite/502/5811

pred_cur:1 traget_cur:1 ite/549/254010 ite/549/254011

pred_cur:1 traget_cur:1 ite/571/365660 ite/571/365661

pred_cur:1 traget_cur:1 ite/508/38410 ite/508/38411

pred_cur:1 traget_cur:1 ite/534/176610 ite/534/176611

pred_cur:1 traget_cur:1 ite/548/246060 ite/548/246061

pred_cur:1 traget_cur:1 ite/600/517810 ite/600/517811

pred_cur:1 traget_cur:1 ite/516/78710 ite/516/78711

pred_cur:1 traget_cur:1 ite/587/449260 ite/587/449261

pred_cur:1 traget_cur:1 ite/545/231310 ite/545/231311

pred_cur:1 traget_cur:1 ite/545/230960 ite/545/230961

pred_cur:1 traget_cur:1 ite/519/95460 ite/519/95461

pred_cur:1 traget_cur:1 ite/509/44110 ite/509/44111

pred_cur:1 traget_cur:1 ite/580/412810 ite/580/412811

pred_cur:1 traget_cur:1 ite/523/119360 ite/523/119361

pred_cur:1 traget_cur:1 ite/543/219610 ite/543/219611

pred_cur:1 traget_cur:1 ite/507/34960 ite/507/34961

pred_cur:1 traget_cur:1 ite/533/170510 ite/533/170511

pred_cur:1 traget_cur:1 ite/596/496460 ite/596/496461

pred_cur:1 traget_cur:1 ite/529/149510 ite/529/149511

pred_cur:1 traget_cur:1 ite/542/217710 ite/542/217711

pred_cur:1 traget_cur:1 ite/501/1160 ite/501/1161

pred_cur:1 traget_cur:1 ite/518/90160 ite/518/90161

pred_cur:1 traget_cur:1 ite/515/75060 ite/515/75061

pred_cur:1 traget_cur:1 ite/501/5060 ite/501/5061

pred_cur:1 traget_cur:1 ite/548/247960 ite/548/247961

pred_cur:1 traget_cur:1 ite/535/179860 ite/535/179861

pred_cur:0 traget_cur:1 ite/524/120810 ite/524/120811

pred_cur:1 traget_cur:1 ite/552/265460 ite/552/265461

pred_cur:1 traget_cur:1 ite/578/404710 ite/578/404711

pred_cur:1 traget_cur:1 ite/521/106160 ite/521/106161

pred_cur:1 traget_cur:1 ite/588/454560 ite/588/454561

pred_cur:1 traget_cur:1 ite/553/272660 ite/553/272661

pred_cur:1 traget_cur:1 ite/571/364110 ite/571/364111

pred_cur:1 traget_cur:1 ite/578/405460 ite/578/405461

pred_cur:1 traget_cur:1 ite/535/177910 ite/535/177911

pred_cur:1 traget_cur:1 ite/571/368410 ite/571/368411

pred_cur:1 traget_cur:1 ite/551/262010 ite/551/262011

pred_cur:1 traget_cur:1 ite/562/321810 ite/562/321811

pred_cur:0 traget_cur:1 ite/501/2610 ite/501/2611

pred_cur:1 traget_cur:1 ite/553/271960 ite/553/271961

pred_cur:1 traget_cur:1 ite/517/85460 ite/517/85461

pred_cur:1 traget_cur:1 ite/503/11010 ite/503/11011

pred_cur:1 traget_cur:1 ite/548/247910 ite/548/247911

pred_cur:1 traget_cur:1 ite/565/334160 ite/565/334161

pred_cur:1 traget_cur:1 ite/574/382560 ite/574/382561

pred_cur:1 traget_cur:1 ite/574/380760 ite/574/380761

pred_cur:1 traget_cur:1 ite/573/378110 ite/573/378111

pred_cur:1 traget_cur:1 ite/569/357060 ite/569/357061

pred_cur:1 traget_cur:1 ite/565/333560 ite/565/333561

pred_cur:0 traget_cur:1 ite/596/497210 ite/596/497211

pred_cur:1 traget_cur:1 ite/581/419460 ite/581/419461

pred_cur:1 traget_cur:1 ite/541/212610 ite/541/212611

pred_cur:1 traget_cur:1 ite/518/92060 ite/518/92061

pred_cur:1 traget_cur:1 ite/520/100510 ite/520/100511

pred_cur:1 traget_cur:1 ite/597/502560 ite/597/502561

pred_cur:1 traget_cur:1 ite/581/417410 ite/581/417411

pred_cur:1 traget_cur:1 ite/512/60710 ite/512/60711

pred_cur:0 traget_cur:1 ite/528/141160 ite/528/141161

pred_cur:1 traget_cur:1 ite/532/165960 ite/532/165961

pred_cur:1 traget_cur:1 ite/571/367060 ite/571/367061

pred_cur:1 traget_cur:1 ite/531/156560 ite/531/156561

pred_cur:1 traget_cur:1 ite/528/144710 ite/528/144711

pred_cur:1 traget_cur:1 ite/589/460560 ite/589/460561

pred_cur:0 traget_cur:1 ite/513/64260 ite/513/64261

pred_cur:1 traget_cur:1 ite/560/308360 ite/560/308361

pred_cur:1 traget_cur:1 ite/544/227060 ite/544/227061

pred_cur:1 traget_cur:1 ite/527/139760 ite/527/139761

pred_cur:1 traget_cur:1 ite/539/201910 ite/539/201911

pred_cur:1 traget_cur:1 ite/550/255610 ite/550/255611

pred_cur:1 traget_cur:1 ite/586/445810 ite/586/445811

pred_cur:1 traget_cur:1 ite/564/328010 ite/564/328011

pred_cur:1 traget_cur:1 ite/571/368310 ite/571/368311

pred_cur:1 traget_cur:1 ite/541/211510 ite/541/211511

pred_cur:1 traget_cur:1 ite/582/423710 ite/582/423711

pred_cur:1 traget_cur:1 ite/515/74660 ite/515/74661

pred_cur:1 traget_cur:1 ite/588/456760 ite/588/456761

pred_cur:1 traget_cur:1 ite/566/338310 ite/566/338311

pred_cur:1 traget_cur:1 ite/564/328760 ite/564/328761

pred_cur:1 traget_cur:1 ite/567/343310 ite/567/343311

pred_cur:1 traget_cur:1 ite/570/363460 ite/570/363461

pred_cur:1 traget_cur:1 ite/589/458810 ite/589/458811

pred_cur:1 traget_cur:1 ite/545/232760 ite/545/232761

pred_cur:1 traget_cur:1 ite/590/463710 ite/590/463711

pred_cur:1 traget_cur:1 ite/533/168710 ite/533/168711

pred_cur:1 traget_cur:1 ite/569/356760 ite/569/356761

pred_cur:0 traget_cur:1 ite/593/481710 ite/593/481711

pred_cur:0 traget_cur:1 ite/507/34710 ite/507/34711

pred_cur:1 traget_cur:1 ite/523/114760 ite/523/114761

pred_cur:1 traget_cur:1 ite/570/363760 ite/570/363761

pred_cur:1 traget_cur:1 ite/516/81860 ite/516/81861

pred_cur:1 traget_cur:1 ite/540/205960 ite/540/205961

pred_cur:1 traget_cur:1 ite/559/303710 ite/559/303711

pred_cur:1 traget_cur:1 ite/510/48310 ite/510/48311

pred_cur:1 traget_cur:1 ite/564/329910 ite/564/329911

pred_cur:1 traget_cur:1 ite/585/441560 ite/585/441561

pred_cur:1 traget_cur:1 ite/563/324260 ite/563/324261

pred_cur:1 traget_cur:1 ite/517/83460 ite/517/83461

pred_cur:1 traget_cur:1 ite/595/488860 ite/595/488861

pred_cur:1 traget_cur:1 ite/535/180860 ite/535/180861

pred_cur:1 traget_cur:1 ite/554/279110 ite/554/279111

pred_cur:1 traget_cur:1 ite/556/287960 ite/556/287961

pred_cur:0 traget_cur:1 ite/583/426960 ite/583/426961

pred_cur:1 traget_cur:1 ite/501/2960 ite/501/2961

pred_cur:1 traget_cur:1 ite/511/55960 ite/511/55961

pred_cur:1 traget_cur:1 ite/544/225910 ite/544/225911

pred_cur:1 traget_cur:1 ite/505/23760 ite/505/23761

pred_cur:1 traget_cur:1 ite/599/511710 ite/599/511711

pred_cur:0 traget_cur:1 ite/543/220160 ite/543/220161

pred_cur:1 traget_cur:1 ite/553/270810 ite/553/270811

pred_cur:1 traget_cur:1 ite/555/282410 ite/555/282411

pred_cur:1 traget_cur:1 ite/517/85810 ite/517/85811

pred_cur:0 traget_cur:1 ite/573/377710 ite/573/377711

pred_cur:1 traget_cur:1 ite/594/488160 ite/594/488161

pred_cur:0 traget_cur:1 ite/583/430510 ite/583/430511

pred_cur:1 traget_cur:1 ite/548/246660 ite/548/246661

pred_cur:1 traget_cur:1 ite/508/36860 ite/508/36861

pred_cur:1 traget_cur:1 ite/524/119910 ite/524/119911

pred_cur:1 traget_cur:1 ite/596/497510 ite/596/497511

pred_cur:1 traget_cur:1 ite/520/100360 ite/520/100361

pred_cur:1 traget_cur:1 ite/523/117760 ite/523/117761

pred_cur:1 traget_cur:1 ite/574/382610 ite/574/382611

pred_cur:0 traget_cur:1 ite/507/33160 ite/507/33161

pred_cur:0 traget_cur:1 ite/583/430860 ite/583/430861

pred_cur:1 traget_cur:1 ite/581/416610 ite/581/416611

pred_cur:1 traget_cur:1 ite/510/47960 ite/510/47961

pred_cur:1 traget_cur:1 ite/563/323260 ite/563/323261

pred_cur:1 traget_cur:1 ite/522/110760 ite/522/110761

pred_cur:1 traget_cur:1 ite/578/403360 ite/578/403361

pred_cur:1 traget_cur:1 ite/581/420910 ite/581/420911

pred_cur:1 traget_cur:1 ite/566/339410 ite/566/339411

pred_cur:1 traget_cur:1 ite/517/85310 ite/517/85311

pred_cur:1 traget_cur:1 ite/563/322860 ite/563/322861

pred_cur:1 traget_cur:1 ite/564/328160 ite/564/328161

pred_cur:1 traget_cur:1 ite/564/329260 ite/564/329261

pred_cur:1 traget_cur:1 ite/509/44860 ite/509/44861

pred_cur:1 traget_cur:1 ite/511/54010 ite/511/54011

pred_cur:1 traget_cur:1 ite/507/35760 ite/507/35761

pred_cur:1 traget_cur:1 ite/514/69710 ite/514/69711

pred_cur:1 traget_cur:1 ite/520/102760 ite/520/102761

pred_cur:1 traget_cur:1 ite/531/156910 ite/531/156911

pred_cur:1 traget_cur:1 ite/519/94210 ite/519/94211

pred_cur:1 traget_cur:1 ite/565/333310 ite/565/333311

pred_cur:1 traget_cur:1 ite/585/438060 ite/585/438061

pred_cur:0 traget_cur:1 ite/549/254560 ite/549/254561

pred_cur:1 traget_cur:1 ite/593/483060 ite/593/483061

pred_cur:1 traget_cur:1 ite/530/151260 ite/530/151261

pred_cur:1 traget_cur:1 ite/542/216660 ite/542/216661

pred_cur:1 traget_cur:1 ite/563/324610 ite/563/324611

pred_cur:1 traget_cur:1 ite/558/299860 ite/558/299861

pred_cur:1 traget_cur:1 ite/525/125110 ite/525/125111

pred_cur:1 traget_cur:1 ite/561/315910 ite/561/315911

pred_cur:1 traget_cur:1 ite/524/120010 ite/524/120011

pred_cur:1 traget_cur:1 ite/507/33110 ite/507/33111

pred_cur:1 traget_cur:1 ite/575/386760 ite/575/386761

pred_cur:1 traget_cur:1 ite/599/512560 ite/599/512561

pred_cur:1 traget_cur:1 ite/541/208910 ite/541/208911

pred_cur:1 traget_cur:1 ite/593/479160 ite/593/479161

pred_cur:0 traget_cur:1 ite/532/161760 ite/532/161761

pred_cur:1 traget_cur:1 ite/534/172210 ite/534/172211

pred_cur:1 traget_cur:1 ite/545/232710 ite/545/232711

pred_cur:1 traget_cur:1 ite/530/154410 ite/530/154411

pred_cur:1 traget_cur:1 ite/534/171960 ite/534/171961

pred_cur:0 traget_cur:1 ite/501/3060 ite/501/3061

pred_cur:1 traget_cur:1 ite/533/168810 ite/533/168811

pred_cur:0 traget_cur:1 ite/521/104760 ite/521/104761

pred_cur:1 traget_cur:1 ite/553/270560 ite/553/270561

pred_cur:1 traget_cur:1 ite/541/208160 ite/541/208161

pred_cur:1 traget_cur:1 ite/599/513760 ite/599/513761

pred_cur:1 traget_cur:1 ite/528/144160 ite/528/144161

pred_cur:1 traget_cur:1 ite/547/243960 ite/547/243961

pred_cur:1 traget_cur:1 ite/527/138460 ite/527/138461

pred_cur:1 traget_cur:1 ite/567/344860 ite/567/344861

pred_cur:0 traget_cur:1 ite/503/13310 ite/503/13311

pred_cur:1 traget_cur:1 ite/549/252110 ite/549/252111

pred_cur:1 traget_cur:1 ite/517/83810 ite/517/83811

pred_cur:1 traget_cur:1 ite/586/443860 ite/586/443861

pred_cur:1 traget_cur:1 ite/541/213060 ite/541/213061

pred_cur:1 traget_cur:1 ite/520/101210 ite/520/101211

pred_cur:1 traget_cur:1 ite/533/169410 ite/533/169411

pred_cur:1 traget_cur:1 ite/592/474460 ite/592/474461

pred_cur:1 traget_cur:1 ite/553/271010 ite/553/271011

pred_cur:1 traget_cur:1 ite/516/81260 ite/516/81261

pred_cur:1 traget_cur:1 ite/518/92010 ite/518/92011

pred_cur:1 traget_cur:1 ite/589/459010 ite/589/459011

pred_cur:0 traget_cur:1 ite/531/159360 ite/531/159361

pred_cur:1 traget_cur:1 ite/586/442710 ite/586/442711

pred_cur:1 traget_cur:1 ite/563/326960 ite/563/326961

pred_cur:0 traget_cur:1 ite/501/3810 ite/501/3811

pred_cur:1 traget_cur:1 ite/578/403010 ite/578/403011

pred_cur:1 traget_cur:1 ite/507/34110 ite/507/34111

pred_cur:1 traget_cur:1 ite/589/458010 ite/589/458011

pred_cur:1 traget_cur:1 ite/510/50960 ite/510/50961

pred_cur:1 traget_cur:1 ite/596/497710 ite/596/497711

pred_cur:1 traget_cur:1 ite/525/127660 ite/525/127661

pred_cur:1 traget_cur:1 ite/506/28610 ite/506/28611

pred_cur:0 traget_cur:1 ite/585/437510 ite/585/437511

pred_cur:1 traget_cur:1 ite/557/294310 ite/557/294311

pred_cur:1 traget_cur:1 ite/586/446010 ite/586/446011

pred_cur:1 traget_cur:1 ite/510/49260 ite/510/49261

pred_cur:1 traget_cur:1 ite/557/294160 ite/557/294161

pred_cur:1 traget_cur:1 ite/535/179360 ite/535/179361

pred_cur:1 traget_cur:1 ite/575/385360 ite/575/385361

pred_cur:1 traget_cur:1 ite/566/338860 ite/566/338861

pred_cur:1 traget_cur:1 ite/575/388160 ite/575/388161

pred_cur:1 traget_cur:1 ite/528/142660 ite/528/142661

pred_cur:0 traget_cur:1 ite/503/14310 ite/503/14311

pred_cur:1 traget_cur:1 ite/588/455960 ite/588/455961

pred_cur:1 traget_cur:1 ite/549/253360 ite/549/253361

pred_cur:1 traget_cur:1 ite/568/349410 ite/568/349411

pred_cur:1 traget_cur:1 ite/566/338710 ite/566/338711

pred_cur:1 traget_cur:1 ite/526/134710 ite/526/134711

pred_cur:1 traget_cur:1 ite/543/218760 ite/543/218761

pred_cur:1 traget_cur:1 ite/509/45010 ite/509/45011

pred_cur:1 traget_cur:1 ite/533/169010 ite/533/169011

pred_cur:1 traget_cur:1 ite/531/159060 ite/531/159061

pred_cur:1 traget_cur:1 ite/531/156160 ite/531/156161

pred_cur:1 traget_cur:1 ite/577/399560 ite/577/399561

pred_cur:1 traget_cur:1 ite/579/406810 ite/579/406811

pred_cur:1 traget_cur:1 ite/522/111010 ite/522/111011

pred_cur:1 traget_cur:1 ite/545/232910 ite/545/232911

pred_cur:1 traget_cur:1 ite/566/338460 ite/566/338461

pred_cur:1 traget_cur:1 ite/565/335410 ite/565/335411

pred_cur:1 traget_cur:1 ite/557/294610 ite/557/294611

pred_cur:1 traget_cur:1 ite/525/128410 ite/525/128411

pred_cur:1 traget_cur:1 ite/516/78960 ite/516/78961

pred_cur:1 traget_cur:1 ite/555/284360 ite/555/284361

pred_cur:1 traget_cur:1 ite/556/286310 ite/556/286311

pred_cur:0 traget_cur:1 ite/590/466360 ite/590/466361

pred_cur:1 traget_cur:1 ite/532/161210 ite/532/161211

pred_cur:1 traget_cur:1 ite/505/25460 ite/505/25461

pred_cur:1 traget_cur:1 ite/525/127510 ite/525/127511

pred_cur:1 traget_cur:1 ite/505/24510 ite/505/24511

pred_cur:1 traget_cur:1 ite/597/499460 ite/597/499461

pred_cur:1 traget_cur:1 ite/507/34560 ite/507/34561

pred_cur:1 traget_cur:1 ite/553/274060 ite/553/274061

pred_cur:1 traget_cur:1 ite/509/44160 ite/509/44161

pred_cur:1 traget_cur:1 ite/578/404810 ite/578/404811

pred_cur:1 traget_cur:1 ite/514/69960 ite/514/69961

pred_cur:1 traget_cur:1 ite/589/459960 ite/589/459961

pred_cur:1 traget_cur:1 ite/532/163510 ite/532/163511

pred_cur:1 traget_cur:1 ite/535/181060 ite/535/181061

pred_cur:1 traget_cur:1 ite/503/13960 ite/503/13961

pred_cur:1 traget_cur:1 ite/530/153560 ite/530/153561

pred_cur:1 traget_cur:1 ite/574/379710 ite/574/379711

pred_cur:1 traget_cur:1 ite/537/190610 ite/537/190611

pred_cur:1 traget_cur:1 ite/592/474810 ite/592/474811

pred_cur:1 traget_cur:1 ite/558/297560 ite/558/297561

pred_cur:0 traget_cur:1 ite/546/238260 ite/546/238261

pred_cur:0 traget_cur:1 ite/585/437810 ite/585/437811

pred_cur:1 traget_cur:1 ite/515/75160 ite/515/75161

pred_cur:1 traget_cur:1 ite/563/324810 ite/563/324811

pred_cur:1 traget_cur:1 ite/525/126360 ite/525/126361

pred_cur:1 traget_cur:1 ite/560/309210 ite/560/309211

pred_cur:1 traget_cur:1 ite/563/325410 ite/563/325411

pred_cur:1 traget_cur:1 ite/545/233710 ite/545/233711

pred_cur:1 traget_cur:1 ite/584/436310 ite/584/436311

pred_cur:1 traget_cur:1 ite/528/143410 ite/528/143411

pred_cur:1 traget_cur:1 ite/557/294860 ite/557/294861

pred_cur:1 traget_cur:1 ite/550/258410 ite/550/258411

pred_cur:1 traget_cur:1 ite/571/367310 ite/571/367311

pred_cur:1 traget_cur:1 ite/545/230310 ite/545/230311

pred_cur:1 traget_cur:1 ite/548/248160 ite/548/248161

pred_cur:1 traget_cur:1 ite/525/127010 ite/525/127011

pred_cur:1 traget_cur:1 ite/529/150510 ite/529/150511

pred_cur:1 traget_cur:1 ite/596/497010 ite/596/497011

pred_cur:1 traget_cur:1 ite/595/491510 ite/595/491511

pred_cur:1 traget_cur:1 ite/550/259110 ite/550/259111

pred_cur:1 traget_cur:1 ite/540/204610 ite/540/204611

pred_cur:1 traget_cur:1 ite/524/121710 ite/524/121711

pred_cur:1 traget_cur:1 ite/516/80310 ite/516/80311

pred_cur:1 traget_cur:1 ite/576/391360 ite/576/391361

pred_cur:0 traget_cur:1 ite/501/310 ite/501/311

pred_cur:1 traget_cur:1 ite/581/418560 ite/581/418561

pred_cur:1 traget_cur:1 ite/588/455310 ite/588/455311

pred_cur:0 traget_cur:1 ite/591/469610 ite/591/469611

pred_cur:1 traget_cur:1 ite/585/438560 ite/585/438561

pred_cur:1 traget_cur:1 ite/532/163460 ite/532/163461

pred_cur:1 traget_cur:1 ite/560/311710 ite/560/311711

pred_cur:1 traget_cur:1 ite/551/263610 ite/551/263611

pred_cur:1 traget_cur:1 ite/571/366810 ite/571/366811

pred_cur:1 traget_cur:1 ite/562/317460 ite/562/317461

pred_cur:0 traget_cur:1 ite/590/467360 ite/590/467361

pred_cur:1 traget_cur:1 ite/592/475010 ite/592/475011

pred_cur:1 traget_cur:1 ite/536/182960 ite/536/182961

pred_cur:0 traget_cur:1 ite/507/34160 ite/507/34161

pred_cur:1 traget_cur:1 ite/519/96710 ite/519/96711

pred_cur:1 traget_cur:1 ite/532/164410 ite/532/164411

pred_cur:1 traget_cur:1 ite/571/365260 ite/571/365261

pred_cur:1 traget_cur:1 ite/505/22410 ite/505/22411

pred_cur:1 traget_cur:1 ite/550/257160 ite/550/257161

pred_cur:1 traget_cur:1 ite/530/154360 ite/530/154361

pred_cur:1 traget_cur:1 ite/542/216560 ite/542/216561

pred_cur:1 traget_cur:1 ite/572/369910 ite/572/369911

pred_cur:1 traget_cur:1 ite/576/390110 ite/576/390111

pred_cur:1 traget_cur:1 ite/515/76960 ite/515/76961

pred_cur:1 traget_cur:1 ite/575/389910 ite/575/389911

pred_cur:1 traget_cur:1 ite/562/317260 ite/562/317261

pred_cur:1 traget_cur:1 ite/575/385410 ite/575/385411

pred_cur:1 traget_cur:1 ite/529/147960 ite/529/147961

pred_cur:1 traget_cur:1 ite/593/480060 ite/593/480061

pred_cur:1 traget_cur:1 ite/542/217560 ite/542/217561

pred_cur:1 traget_cur:1 ite/531/158910 ite/531/158911

pred_cur:1 traget_cur:1 ite/594/488210 ite/594/488211

pred_cur:1 traget_cur:1 ite/578/403910 ite/578/403911

pred_cur:1 traget_cur:1 ite/554/277160 ite/554/277161

pred_cur:1 traget_cur:1 ite/530/153260 ite/530/153261

pred_cur:1 traget_cur:1 ite/550/258610 ite/550/258611

pred_cur:1 traget_cur:1 ite/594/487110 ite/594/487111

pred_cur:1 traget_cur:1 ite/527/138210 ite/527/138211

pred_cur:1 traget_cur:1 ite/548/248660 ite/548/248661

pred_cur:1 traget_cur:1 ite/516/82410 ite/516/82411

pred_cur:1 traget_cur:1 ite/573/379460 ite/573/379461

pred_cur:1 traget_cur:1 ite/551/261610 ite/551/261611

pred_cur:1 traget_cur:1 ite/532/164210 ite/532/164211

pred_cur:1 traget_cur:1 ite/578/402110 ite/578/402111

pred_cur:1 traget_cur:1 ite/548/249210 ite/548/249211

pred_cur:1 traget_cur:1 ite/584/436610 ite/584/436611

pred_cur:0 traget_cur:1 ite/573/378810 ite/573/378811

pred_cur:1 traget_cur:1 ite/535/176810 ite/535/176811

pred_cur:1 traget_cur:1 ite/578/400760 ite/578/400761

pred_cur:1 traget_cur:1 ite/576/393110 ite/576/393111

pred_cur:1 traget_cur:1 ite/508/39660 ite/508/39661

pred_cur:1 traget_cur:1 ite/571/364660 ite/571/364661

pred_cur:1 traget_cur:1 ite/512/61760 ite/512/61761

