start load data...
load data1 fine...
Iteration is stopped.
tests size: 51481
load data2 fine...

pred_cur:1 traget_cur:1 877/3985100 877/3985101

pred_cur:1 traget_cur:1 841/2118600 841/2118601

pred_cur:1 traget_cur:1 816/827130 816/827131

pred_cur:1 traget_cur:1 888/4524610 888/4524611

pred_cur:1 traget_cur:1 855/2829600 855/2829601

pred_cur:1 traget_cur:1 833/1667620 833/1667621

pred_cur:1 traget_cur:1 860/3089630 860/3089631

pred_cur:1 traget_cur:1 859/3034640 859/3034641

pred_cur:1 traget_cur:1 885/4408140 885/4408141

pred_cur:1 traget_cur:1 838/1957110 838/1957111

pred_cur:1 traget_cur:1 828/1406600 828/1406601

pred_cur:1 traget_cur:1 811/537620 811/537621

pred_cur:1 traget_cur:1 897/5023110 897/5023111

pred_cur:1 traget_cur:1 880/4141130 880/4141131

pred_cur:0 traget_cur:1 885/4415110 885/4415111

pred_cur:1 traget_cur:1 833/1686640 833/1686641

pred_cur:1 traget_cur:1 889/4593140 889/4593141

pred_cur:1 traget_cur:1 870/3593600 870/3593601

pred_cur:1 traget_cur:1 839/2012110 839/2012111

pred_cur:1 traget_cur:1 851/2633140 851/2633141

pred_cur:0 traget_cur:1 890/4650130 890/4650131

pred_cur:1 traget_cur:1 852/2656600 852/2656601

pred_cur:1 traget_cur:1 895/4899610 895/4899611

pred_cur:1 traget_cur:1 891/4681620 891/4681621

pred_cur:1 traget_cur:1 866/3420620 866/3420621

pred_cur:1 traget_cur:1 871/3683120 871/3683121

pred_cur:1 traget_cur:1 899/5099620 899/5099621

pred_cur:1 traget_cur:1 808/411600 808/411601

pred_cur:0 traget_cur:1 898/5060140 898/5060141

pred_cur:1 traget_cur:1 829/1483610 829/1483611

pred_cur:1 traget_cur:1 805/241130 805/241131

pred_cur:1 traget_cur:1 893/4791640 893/4791641

pred_cur:1 traget_cur:1 882/4242130 882/4242131

pred_cur:1 traget_cur:1 887/4506620 887/4506621

pred_cur:1 traget_cur:1 853/2723600 853/2723601

pred_cur:1 traget_cur:1 852/2667130 852/2667131

pred_cur:1 traget_cur:1 863/3243130 863/3243131

pred_cur:1 traget_cur:1 892/4761130 892/4761131

pred_cur:1 traget_cur:1 832/1630620 832/1630621

pred_cur:1 traget_cur:1 854/2799120 854/2799121

pred_cur:1 traget_cur:1 847/2433120 847/2433121

pred_cur:1 traget_cur:1 845/2318630 845/2318631

pred_cur:1 traget_cur:1 876/3913140 876/3913141

pred_cur:1 traget_cur:1 807/338620 807/338621

pred_cur:1 traget_cur:1 897/4997600 897/4997601

pred_cur:1 traget_cur:1 839/1981640 839/1981641

pred_cur:1 traget_cur:1 892/4769140 892/4769141

pred_cur:1 traget_cur:1 842/2144130 842/2144131

pred_cur:1 traget_cur:1 850/2573130 850/2573131

pred_cur:1 traget_cur:1 865/3332630 865/3332631

pred_cur:1 traget_cur:1 860/3081610 860/3081611

pred_cur:1 traget_cur:1 845/2325610 845/2325611

pred_cur:1 traget_cur:1 885/4393620 885/4393621

pred_cur:1 traget_cur:1 850/2577630 850/2577631

pred_cur:1 traget_cur:1 848/2456620 848/2456621

pred_cur:1 traget_cur:1 851/2624130 851/2624131

pred_cur:1 traget_cur:1 854/2788130 854/2788131

pred_cur:1 traget_cur:1 824/1200140 824/1200141

pred_cur:1 traget_cur:1 893/4795140 893/4795141

pred_cur:1 traget_cur:1 856/2889610 856/2889611

pred_cur:1 traget_cur:1 828/1422140 828/1422141

pred_cur:1 traget_cur:1 818/895600 818/895601

pred_cur:1 traget_cur:1 844/2273100 844/2273101

pred_cur:1 traget_cur:1 869/3548620 869/3548621

pred_cur:1 traget_cur:1 861/3125640 861/3125641

pred_cur:0 traget_cur:1 883/4279640 883/4279641

pred_cur:1 traget_cur:1 830/1530640 830/1530641

pred_cur:1 traget_cur:1 859/3052140 859/3052141

pred_cur:1 traget_cur:1 878/4021110 878/4021111

pred_cur:1 traget_cur:1 824/1198110 824/1198111

pred_cur:1 traget_cur:1 883/4283640 883/4283641

pred_cur:1 traget_cur:1 846/2389130 846/2389131

pred_cur:1 traget_cur:1 858/2990640 858/2990641

pred_cur:1 traget_cur:1 831/1587610 831/1587611

pred_cur:1 traget_cur:1 821/1077120 821/1077121

pred_cur:1 traget_cur:1 826/1341610 826/1341611

pred_cur:1 traget_cur:1 828/1423140 828/1423141

pred_cur:1 traget_cur:1 804/180130 804/180131

pred_cur:1 traget_cur:1 881/4202630 881/4202631

pred_cur:1 traget_cur:1 895/4924100 895/4924101

pred_cur:1 traget_cur:1 822/1102130 822/1102131

pred_cur:1 traget_cur:1 830/1555610 830/1555611

pred_cur:1 traget_cur:1 864/3323630 864/3323631

pred_cur:1 traget_cur:1 858/3012110 858/3012111

pred_cur:1 traget_cur:1 814/707640 814/707641

pred_cur:1 traget_cur:1 861/3163610 861/3163611

pred_cur:1 traget_cur:1 847/2421610 847/2421611

pred_cur:1 traget_cur:1 871/3665630 871/3665631

pred_cur:1 traget_cur:1 814/700600 814/700601

pred_cur:1 traget_cur:1 863/3258110 863/3258111

pred_cur:0 traget_cur:1 843/2224630 843/2224631

pred_cur:1 traget_cur:1 806/301630 806/301631

pred_cur:1 traget_cur:1 887/4480610 887/4480611

pred_cur:1 traget_cur:1 826/1346100 826/1346101

pred_cur:1 traget_cur:1 836/1825600 836/1825601

pred_cur:1 traget_cur:1 871/3667630 871/3667631

pred_cur:1 traget_cur:1 832/1637140 832/1637141

pred_cur:1 traget_cur:1 889/4578100 889/4578101

pred_cur:1 traget_cur:1 847/2415130 847/2415131

pred_cur:1 traget_cur:1 885/4404620 885/4404621

pred_cur:1 traget_cur:1 823/1174130 823/1174131

pred_cur:1 traget_cur:1 832/1633600 832/1633601

pred_cur:1 traget_cur:1 850/2558140 850/2558141

pred_cur:1 traget_cur:1 819/949630 819/949631

pred_cur:0 traget_cur:1 878/4006620 878/4006621

pred_cur:1 traget_cur:1 812/592600 812/592601

pred_cur:1 traget_cur:1 872/3741630 872/3741631

pred_cur:1 traget_cur:1 857/2954640 857/2954641

pred_cur:0 traget_cur:1 883/4312130 883/4312131

pred_cur:1 traget_cur:1 896/4949100 896/4949101

pred_cur:1 traget_cur:1 839/2012140 839/2012141

pred_cur:1 traget_cur:1 821/1055110 821/1055111

pred_cur:1 traget_cur:1 892/4735640 892/4735641

pred_cur:1 traget_cur:1 815/771140 815/771141

pred_cur:1 traget_cur:1 844/2283110 844/2283111

pred_cur:1 traget_cur:1 809/424600 809/424601

pred_cur:1 traget_cur:1 809/427640 809/427641

pred_cur:1 traget_cur:1 839/2011120 839/2011121

pred_cur:1 traget_cur:1 847/2429620 847/2429621

pred_cur:0 traget_cur:1 872/3720140 872/3720141

pred_cur:1 traget_cur:1 876/3945610 876/3945611

pred_cur:1 traget_cur:1 894/4877640 894/4877641

pred_cur:1 traget_cur:1 857/2949620 857/2949621

pred_cur:1 traget_cur:1 827/1400630 827/1400631

pred_cur:1 traget_cur:1 809/444610 809/444611

pred_cur:1 traget_cur:1 882/4241600 882/4241601

pred_cur:1 traget_cur:1 806/279620 806/279621

pred_cur:1 traget_cur:1 805/211140 805/211141

pred_cur:1 traget_cur:1 802/103140 802/103141

pred_cur:1 traget_cur:1 895/4927110 895/4927111

pred_cur:1 traget_cur:1 856/2890140 856/2890141

pred_cur:1 traget_cur:1 897/5004600 897/5004601

pred_cur:1 traget_cur:1 881/4195600 881/4195601

pred_cur:1 traget_cur:1 833/1699630 833/1699631

pred_cur:1 traget_cur:1 868/3499120 868/3499121

pred_cur:1 traget_cur:1 865/3338140 865/3338141

pred_cur:1 traget_cur:1 883/4305100 883/4305101

pred_cur:1 traget_cur:1 812/621640 812/621641

pred_cur:1 traget_cur:1 861/3153610 861/3153611

pred_cur:1 traget_cur:1 812/596140 812/596141

pred_cur:1 traget_cur:1 824/1240640 824/1240641

pred_cur:1 traget_cur:1 846/2349140 846/2349141

pred_cur:1 traget_cur:1 900/5197630 900/5197631

pred_cur:1 traget_cur:1 869/3576130 869/3576131

pred_cur:1 traget_cur:1 835/1772120 835/1772121

pred_cur:1 traget_cur:1 805/250130 805/250131

pred_cur:1 traget_cur:1 887/4521140 887/4521141

pred_cur:1 traget_cur:1 864/3278600 864/3278601

pred_cur:1 traget_cur:1 804/170120 804/170121

pred_cur:1 traget_cur:1 840/2040630 840/2040631

pred_cur:1 traget_cur:1 837/1923100 837/1923101

pred_cur:1 traget_cur:1 882/4251630 882/4251631

pred_cur:1 traget_cur:1 876/3917100 876/3917101

pred_cur:1 traget_cur:1 837/1895120 837/1895121

pred_cur:1 traget_cur:1 805/245110 805/245111

pred_cur:1 traget_cur:1 801/24110 801/24111

pred_cur:1 traget_cur:1 848/2485130 848/2485131

pred_cur:1 traget_cur:1 806/260630 806/260631

pred_cur:1 traget_cur:1 873/3775610 873/3775611

pred_cur:0 traget_cur:1 844/2271630 844/2271631

pred_cur:1 traget_cur:1 900/5158600 900/5158601

pred_cur:1 traget_cur:1 899/5101600 899/5101601

pred_cur:0 traget_cur:1 873/3767110 873/3767111

pred_cur:1 traget_cur:1 815/735110 815/735111

pred_cur:1 traget_cur:1 887/4482600 887/4482601

pred_cur:1 traget_cur:1 891/4699640 891/4699641

pred_cur:1 traget_cur:1 856/2902630 856/2902631

pred_cur:1 traget_cur:1 862/3175600 862/3175601

pred_cur:1 traget_cur:1 855/2844110 855/2844111

pred_cur:1 traget_cur:1 823/1175110 823/1175111

pred_cur:1 traget_cur:1 888/4539610 888/4539611

pred_cur:1 traget_cur:1 809/467130 809/467131

pred_cur:1 traget_cur:1 895/4932610 895/4932611

pred_cur:1 traget_cur:1 816/813120 816/813121

pred_cur:1 traget_cur:1 893/4797130 893/4797131

pred_cur:1 traget_cur:1 830/1545100 830/1545101

pred_cur:1 traget_cur:1 844/2287140 844/2287141

pred_cur:1 traget_cur:1 861/3141110 861/3141111

pred_cur:1 traget_cur:1 818/893640 818/893641

pred_cur:0 traget_cur:1 891/4726140 891/4726141

pred_cur:1 traget_cur:1 879/4057140 879/4057141

pred_cur:1 traget_cur:1 818/917140 818/917141

pred_cur:1 traget_cur:1 864/3280140 864/3280141

pred_cur:1 traget_cur:1 821/1046120 821/1046121

pred_cur:1 traget_cur:1 841/2103610 841/2103611

pred_cur:1 traget_cur:1 890/4668610 890/4668611

pred_cur:1 traget_cur:1 818/926610 818/926611

pred_cur:1 traget_cur:1 817/876610 817/876611

pred_cur:0 traget_cur:1 890/4628610 890/4628611

pred_cur:1 traget_cur:1 849/2504600 849/2504601

pred_cur:1 traget_cur:1 812/576140 812/576141

pred_cur:1 traget_cur:1 900/5173620 900/5173621

pred_cur:1 traget_cur:1 878/4051110 878/4051111

pred_cur:1 traget_cur:1 804/187600 804/187601

pred_cur:1 traget_cur:1 879/4085110 879/4085111

pred_cur:1 traget_cur:1 850/2570130 850/2570131

pred_cur:0 traget_cur:1 883/4265140 883/4265141

pred_cur:1 traget_cur:1 865/3343620 865/3343621

pred_cur:1 traget_cur:1 814/686630 814/686631

pred_cur:1 traget_cur:1 893/4830620 893/4830621

pred_cur:1 traget_cur:1 855/2820600 855/2820601

pred_cur:1 traget_cur:1 839/2007120 839/2007121

pred_cur:1 traget_cur:1 818/905620 818/905621

pred_cur:1 traget_cur:1 866/3425610 866/3425611

pred_cur:1 traget_cur:1 858/3004100 858/3004101

pred_cur:1 traget_cur:1 867/3440110 867/3440111

pred_cur:1 traget_cur:1 856/2873110 856/2873111

pred_cur:1 traget_cur:1 822/1096610 822/1096611

pred_cur:1 traget_cur:1 891/4708630 891/4708631

pred_cur:1 traget_cur:1 865/3340120 865/3340121

pred_cur:1 traget_cur:1 838/1945110 838/1945111

pred_cur:1 traget_cur:1 826/1331130 826/1331131

pred_cur:1 traget_cur:1 857/2919600 857/2919601

pred_cur:1 traget_cur:1 847/2412640 847/2412641

pred_cur:1 traget_cur:1 877/3985610 877/3985611

pred_cur:1 traget_cur:1 881/4173120 881/4173121

pred_cur:1 traget_cur:1 864/3281630 864/3281631

pred_cur:1 traget_cur:1 880/4158130 880/4158131

pred_cur:1 traget_cur:1 830/1512140 830/1512141

pred_cur:0 traget_cur:1 837/1917120 837/1917121

pred_cur:1 traget_cur:1 875/3898620 875/3898621

pred_cur:1 traget_cur:1 846/2382640 846/2382641

pred_cur:0 traget_cur:1 884/4345100 884/4345101

pred_cur:1 traget_cur:1 864/3298130 864/3298131

pred_cur:1 traget_cur:1 891/4680120 891/4680121

pred_cur:1 traget_cur:1 874/3833100 874/3833101

pred_cur:1 traget_cur:1 877/3995630 877/3995631

pred_cur:1 traget_cur:1 869/3579140 869/3579141

pred_cur:1 traget_cur:1 827/1352110 827/1352111

pred_cur:1 traget_cur:1 843/2185600 843/2185601

pred_cur:1 traget_cur:1 881/4160130 881/4160131

pred_cur:1 traget_cur:1 843/2186620 843/2186621

pred_cur:1 traget_cur:1 817/848130 817/848131

pred_cur:1 traget_cur:1 894/4863130 894/4863131

pred_cur:1 traget_cur:1 842/2159600 842/2159601

pred_cur:1 traget_cur:1 860/3092620 860/3092621

pred_cur:1 traget_cur:1 897/4996630 897/4996631

pred_cur:1 traget_cur:1 811/564640 811/564641

pred_cur:1 traget_cur:1 896/4944640 896/4944641

pred_cur:1 traget_cur:1 879/4067610 879/4067611

pred_cur:1 traget_cur:1 805/236620 805/236621

pred_cur:1 traget_cur:1 885/4395630 885/4395631

pred_cur:1 traget_cur:1 867/3433120 867/3433121

pred_cur:1 traget_cur:1 879/4101620 879/4101621

pred_cur:1 traget_cur:1 860/3099110 860/3099111

pred_cur:1 traget_cur:1 801/2630 801/2631

pred_cur:1 traget_cur:1 871/3661640 871/3661641

pred_cur:0 traget_cur:1 891/4727630 891/4727631

pred_cur:1 traget_cur:1 880/4109610 880/4109611

pred_cur:1 traget_cur:1 806/292630 806/292631

pred_cur:1 traget_cur:1 821/1084600 821/1084601

pred_cur:1 traget_cur:1 892/4753100 892/4753101

pred_cur:1 traget_cur:1 886/4430600 886/4430601

pred_cur:0 traget_cur:1 807/357610 807/357611

pred_cur:1 traget_cur:1 857/2935110 857/2935111

pred_cur:1 traget_cur:1 845/2319630 845/2319631

pred_cur:1 traget_cur:1 808/389620 808/389621

pred_cur:1 traget_cur:1 826/1337610 826/1337611

pred_cur:1 traget_cur:1 844/2261610 844/2261611

pred_cur:1 traget_cur:1 804/188640 804/188641

pred_cur:1 traget_cur:1 836/1833120 836/1833121

pred_cur:1 traget_cur:1 835/1769100 835/1769101

pred_cur:1 traget_cur:1 802/65630 802/65631

pred_cur:1 traget_cur:1 810/518120 810/518121

pred_cur:1 traget_cur:1 845/2317110 845/2317111

pred_cur:1 traget_cur:1 838/1958600 838/1958601

pred_cur:1 traget_cur:1 889/4603120 889/4603121

pred_cur:1 traget_cur:1 834/1759620 834/1759621

pred_cur:1 traget_cur:1 813/658100 813/658101

pred_cur:1 traget_cur:1 822/1136140 822/1136141

pred_cur:1 traget_cur:1 888/4563610 888/4563611

pred_cur:1 traget_cur:1 898/5062130 898/5062131

pred_cur:1 traget_cur:1 860/3107640 860/3107641

pred_cur:1 traget_cur:1 809/422610 809/422611

pred_cur:1 traget_cur:1 868/3504620 868/3504621

pred_cur:1 traget_cur:1 843/2191640 843/2191641

pred_cur:1 traget_cur:1 815/742130 815/742131

pred_cur:1 traget_cur:1 850/2578100 850/2578101

pred_cur:1 traget_cur:1 813/626600 813/626601

pred_cur:1 traget_cur:1 816/795630 816/795631

pred_cur:1 traget_cur:1 844/2236120 844/2236121

pred_cur:1 traget_cur:1 879/4078640 879/4078641

pred_cur:1 traget_cur:1 824/1237100 824/1237101

pred_cur:1 traget_cur:1 830/1512600 830/1512601

pred_cur:1 traget_cur:1 830/1556610 830/1556611

pred_cur:0 traget_cur:1 804/199600 804/199601

pred_cur:1 traget_cur:1 891/4685120 891/4685121

pred_cur:1 traget_cur:1 828/1431620 828/1431621

pred_cur:1 traget_cur:1 862/3172110 862/3172111

pred_cur:1 traget_cur:1 850/2591140 850/2591141

pred_cur:1 traget_cur:1 853/2710600 853/2710601

pred_cur:1 traget_cur:1 878/4054100 878/4054101

pred_cur:1 traget_cur:1 900/5197620 900/5197621

pred_cur:1 traget_cur:1 875/3858120 875/3858121

pred_cur:1 traget_cur:1 895/4925100 895/4925101

pred_cur:1 traget_cur:1 827/1378600 827/1378601

pred_cur:1 traget_cur:1 899/5103640 899/5103641

pred_cur:1 traget_cur:1 843/2194610 843/2194611

pred_cur:1 traget_cur:1 824/1225630 824/1225631

pred_cur:1 traget_cur:1 876/3945140 876/3945141

pred_cur:1 traget_cur:1 842/2174610 842/2174611

pred_cur:1 traget_cur:1 819/969620 819/969621

pred_cur:1 traget_cur:1 809/440600 809/440601

pred_cur:1 traget_cur:1 825/1265130 825/1265131

pred_cur:1 traget_cur:1 834/1720130 834/1720131

pred_cur:1 traget_cur:1 891/4715130 891/4715131

pred_cur:1 traget_cur:1 851/2617620 851/2617621

pred_cur:1 traget_cur:1 842/2152130 842/2152131

pred_cur:1 traget_cur:1 825/1257140 825/1257141

pred_cur:1 traget_cur:1 821/1084110 821/1084111

pred_cur:1 traget_cur:1 802/67110 802/67111

pred_cur:1 traget_cur:1 805/250600 805/250601

pred_cur:1 traget_cur:1 889/4585640 889/4585641

pred_cur:1 traget_cur:1 844/2282640 844/2282641

pred_cur:1 traget_cur:1 833/1666120 833/1666121

pred_cur:1 traget_cur:1 897/5022100 897/5022101

pred_cur:1 traget_cur:1 860/3094610 860/3094611

pred_cur:1 traget_cur:1 825/1260640 825/1260641

pred_cur:1 traget_cur:1 839/2013630 839/2013631

pred_cur:1 traget_cur:1 851/2633110 851/2633111

pred_cur:1 traget_cur:1 833/1705140 833/1705141

pred_cur:1 traget_cur:1 808/368140 808/368141

pred_cur:1 traget_cur:1 843/2194640 843/2194641

pred_cur:0 traget_cur:1 828/1445110 828/1445111

pred_cur:1 traget_cur:1 838/1962110 838/1962111

pred_cur:1 traget_cur:1 828/1431140 828/1431141

pred_cur:1 traget_cur:1 845/2294130 845/2294131

pred_cur:1 traget_cur:1 897/4996130 897/4996131

pred_cur:1 traget_cur:1 876/3946610 876/3946611

pred_cur:1 traget_cur:1 856/2871600 856/2871601

pred_cur:1 traget_cur:1 887/4479600 887/4479601

pred_cur:1 traget_cur:1 812/606620 812/606621

pred_cur:0 traget_cur:1 872/3741610 872/3741611

pred_cur:1 traget_cur:1 832/1651110 832/1651111

pred_cur:1 traget_cur:1 844/2276600 844/2276601

pred_cur:1 traget_cur:1 820/1016140 820/1016141

pred_cur:1 traget_cur:1 874/3817140 874/3817141

pred_cur:1 traget_cur:1 855/2844100 855/2844101

pred_cur:1 traget_cur:1 899/5101100 899/5101101

pred_cur:1 traget_cur:1 830/1508140 830/1508141

pred_cur:1 traget_cur:1 831/1576110 831/1576111

pred_cur:1 traget_cur:1 875/3891120 875/3891121

pred_cur:1 traget_cur:1 808/367620 808/367621

pred_cur:0 traget_cur:1 883/4288610 883/4288611

pred_cur:1 traget_cur:1 888/4548140 888/4548141

pred_cur:1 traget_cur:1 840/2052120 840/2052121

pred_cur:1 traget_cur:1 891/4682120 891/4682121

pred_cur:1 traget_cur:1 829/1473630 829/1473631

pred_cur:1 traget_cur:1 836/1838110 836/1838111

pred_cur:1 traget_cur:1 853/2734130 853/2734131

pred_cur:1 traget_cur:1 884/4353640 884/4353641

pred_cur:1 traget_cur:1 816/817600 816/817601

pred_cur:1 traget_cur:1 828/1452120 828/1452121

pred_cur:1 traget_cur:1 873/3745100 873/3745101

pred_cur:1 traget_cur:1 861/3133130 861/3133131

pred_cur:1 traget_cur:1 816/794610 816/794611

pred_cur:1 traget_cur:1 809/451140 809/451141

pred_cur:1 traget_cur:1 885/4391600 885/4391601

pred_cur:1 traget_cur:1 830/1524140 830/1524141

pred_cur:1 traget_cur:1 805/235600 805/235601

pred_cur:1 traget_cur:1 882/4212140 882/4212141

pred_cur:1 traget_cur:1 847/2423630 847/2423631

pred_cur:1 traget_cur:1 859/3017120 859/3017121

pred_cur:1 traget_cur:1 900/5194100 900/5194101

pred_cur:1 traget_cur:1 843/2220600 843/2220601

pred_cur:1 traget_cur:1 894/4884140 894/4884141

pred_cur:1 traget_cur:1 884/4339640 884/4339641

pred_cur:0 traget_cur:1 882/4251610 882/4251611

pred_cur:1 traget_cur:1 826/1323140 826/1323141

pred_cur:1 traget_cur:1 887/4492140 887/4492141

pred_cur:1 traget_cur:1 845/2311610 845/2311611

pred_cur:1 traget_cur:1 857/2918610 857/2918611

pred_cur:1 traget_cur:1 878/4037130 878/4037131

pred_cur:0 traget_cur:1 849/2546620 849/2546621

pred_cur:1 traget_cur:1 828/1442100 828/1442101

pred_cur:1 traget_cur:1 818/925140 818/925141

pred_cur:0 traget_cur:1 831/1581110 831/1581111

pred_cur:1 traget_cur:1 826/1334620 826/1334621

pred_cur:1 traget_cur:1 874/3797630 874/3797631

pred_cur:1 traget_cur:1 823/1165130 823/1165131

pred_cur:1 traget_cur:1 884/4355620 884/4355621

pred_cur:1 traget_cur:1 837/1900110 837/1900111

pred_cur:1 traget_cur:1 817/868630 817/868631

pred_cur:1 traget_cur:1 810/483110 810/483111

pred_cur:0 traget_cur:1 838/1949620 838/1949621

pred_cur:1 traget_cur:1 888/4544620 888/4544621

pred_cur:1 traget_cur:1 806/276610 806/276611

pred_cur:1 traget_cur:1 863/3237620 863/3237621

pred_cur:1 traget_cur:1 826/1326620 826/1326621

pred_cur:1 traget_cur:1 843/2224140 843/2224141

pred_cur:1 traget_cur:1 844/2273630 844/2273631

pred_cur:1 traget_cur:1 823/1153140 823/1153141

pred_cur:0 traget_cur:1 812/617140 812/617141

pred_cur:1 traget_cur:1 887/4490640 887/4490641

pred_cur:0 traget_cur:1 841/2100140 841/2100141

pred_cur:1 traget_cur:1 875/3885140 875/3885141

pred_cur:1 traget_cur:1 806/307610 806/307611

pred_cur:1 traget_cur:1 809/434610 809/434611

pred_cur:1 traget_cur:1 829/1494140 829/1494141

pred_cur:1 traget_cur:1 855/2859610 855/2859611

pred_cur:1 traget_cur:1 830/1531120 830/1531121

pred_cur:1 traget_cur:1 849/2509140 849/2509141

pred_cur:1 traget_cur:1 881/4195110 881/4195111

pred_cur:1 traget_cur:1 845/2336140 845/2336141

pred_cur:1 traget_cur:1 845/2338130 845/2338131

pred_cur:1 traget_cur:1 843/2196610 843/2196611

pred_cur:0 traget_cur:1 885/4398600 885/4398601

pred_cur:1 traget_cur:1 835/1772640 835/1772641

pred_cur:1 traget_cur:1 863/3271610 863/3271611

pred_cur:1 traget_cur:1 840/2067640 840/2067641

pred_cur:1 traget_cur:1 884/4355110 884/4355111

pred_cur:1 traget_cur:1 834/1758100 834/1758101

pred_cur:1 traget_cur:1 827/1393620 827/1393621

pred_cur:1 traget_cur:1 809/446120 809/446121

pred_cur:1 traget_cur:1 856/2897630 856/2897631

pred_cur:1 traget_cur:1 897/5011600 897/5011601

pred_cur:1 traget_cur:1 900/5157620 900/5157621

pred_cur:1 traget_cur:1 864/3305600 864/3305601

pred_cur:1 traget_cur:1 872/3724640 872/3724641

pred_cur:1 traget_cur:1 900/5182140 900/5182141

pred_cur:1 traget_cur:1 839/2005640 839/2005641

pred_cur:1 traget_cur:1 841/2101640 841/2101641

pred_cur:1 traget_cur:1 892/4757120 892/4757121

pred_cur:1 traget_cur:1 806/275110 806/275111

pred_cur:1 traget_cur:1 833/1713620 833/1713621

pred_cur:1 traget_cur:1 809/446620 809/446621

pred_cur:1 traget_cur:1 839/2011100 839/2011101

pred_cur:0 traget_cur:1 863/3248120 863/3248121

pred_cur:1 traget_cur:1 836/1864100 836/1864101

pred_cur:1 traget_cur:1 809/443610 809/443611

pred_cur:1 traget_cur:1 831/1575140 831/1575141

pred_cur:0 traget_cur:1 807/320600 807/320601

pred_cur:1 traget_cur:1 874/3829130 874/3829131

pred_cur:1 traget_cur:1 882/4249140 882/4249141

pred_cur:1 traget_cur:1 803/145140 803/145141

pred_cur:1 traget_cur:1 863/3242110 863/3242111

pred_cur:1 traget_cur:1 832/1635130 832/1635131

pred_cur:1 traget_cur:1 856/2910140 856/2910141

pred_cur:1 traget_cur:1 836/1862100 836/1862101

pred_cur:1 traget_cur:1 897/5001110 897/5001111

pred_cur:1 traget_cur:1 865/3330130 865/3330131

pred_cur:1 traget_cur:1 835/1816640 835/1816641

pred_cur:1 traget_cur:1 895/4915640 895/4915641

pred_cur:1 traget_cur:1 876/3923600 876/3923601

pred_cur:1 traget_cur:1 867/3441130 867/3441131

pred_cur:1 traget_cur:1 823/1187600 823/1187601

pred_cur:1 traget_cur:1 847/2438100 847/2438101

pred_cur:1 traget_cur:1 852/2669100 852/2669101

pred_cur:1 traget_cur:1 805/255630 805/255631

pred_cur:1 traget_cur:1 810/470620 810/470621

pred_cur:1 traget_cur:1 882/4218630 882/4218631

pred_cur:1 traget_cur:1 812/580110 812/580111

pred_cur:0 traget_cur:1 807/346620 807/346621

pred_cur:1 traget_cur:1 832/1660110 832/1660111

pred_cur:1 traget_cur:1 809/426620 809/426621

pred_cur:1 traget_cur:1 861/3138110 861/3138111

pred_cur:1 traget_cur:1 877/3995640 877/3995641

pred_cur:1 traget_cur:1 884/4328130 884/4328131

pred_cur:1 traget_cur:1 802/69140 802/69141

pred_cur:1 traget_cur:1 878/4020110 878/4020111

pred_cur:1 traget_cur:1 862/3218620 862/3218621

pred_cur:1 traget_cur:1 875/3876610 875/3876611

pred_cur:1 traget_cur:1 832/1657630 832/1657631

pred_cur:1 traget_cur:1 818/914610 818/914611

pred_cur:1 traget_cur:1 804/189620 804/189621

pred_cur:1 traget_cur:1 869/3541630 869/3541631

pred_cur:1 traget_cur:1 874/3833110 874/3833111

pred_cur:1 traget_cur:1 823/1154600 823/1154601

pred_cur:1 traget_cur:1 852/2699130 852/2699131

pred_cur:1 traget_cur:1 852/2652610 852/2652611

pred_cur:1 traget_cur:1 845/2310620 845/2310621

pred_cur:1 traget_cur:1 804/180110 804/180111

pred_cur:1 traget_cur:1 878/4020140 878/4020141

pred_cur:1 traget_cur:1 898/5072610 898/5072611

pred_cur:1 traget_cur:1 872/3721120 872/3721121

pred_cur:1 traget_cur:1 859/3021130 859/3021131

pred_cur:1 traget_cur:1 819/944140 819/944141

pred_cur:1 traget_cur:1 870/3609100 870/3609101

pred_cur:1 traget_cur:1 806/301640 806/301641

pred_cur:1 traget_cur:1 808/402620 808/402621

pred_cur:1 traget_cur:1 813/626130 813/626131

pred_cur:1 traget_cur:1 873/3765610 873/3765611

pred_cur:1 traget_cur:1 894/4839630 894/4839631

pred_cur:1 traget_cur:1 815/736140 815/736141

pred_cur:1 traget_cur:1 889/4592110 889/4592111

pred_cur:1 traget_cur:1 838/1965610 838/1965611

pred_cur:1 traget_cur:1 899/5141600 899/5141601

