start load data...
load data1 fine...
Iteration is stopped.
tests size: 50115
load data2 fine...

pred_cur:1 traget_cur:1 ic/760/3091120 ic/760/3091121

pred_cur:1 traget_cur:1 ic/753/2708120 ic/753/2708121

pred_cur:1 traget_cur:1 ic/794/4885620 ic/794/4885621

pred_cur:1 traget_cur:1 ic/779/4092140 ic/779/4092141

pred_cur:1 traget_cur:1 ic/749/2525630 ic/749/2525631

pred_cur:1 traget_cur:1 ic/789/4610100 ic/789/4610101

pred_cur:1 traget_cur:1 ic/738/1956110 ic/738/1956111

pred_cur:1 traget_cur:1 ic/716/822630 ic/716/822631

pred_cur:1 traget_cur:1 ic/764/3283140 ic/764/3283141

pred_cur:1 traget_cur:1 ic/710/487620 ic/710/487621

pred_cur:1 traget_cur:1 ic/745/2332600 ic/745/2332601

pred_cur:1 traget_cur:1 ic/773/3775610 ic/773/3775611

pred_cur:1 traget_cur:1 ic/791/4706620 ic/791/4706621

pred_cur:1 traget_cur:1 ic/791/4720110 ic/791/4720111

pred_cur:1 traget_cur:1 ic/701/22610 ic/701/22611

pred_cur:1 traget_cur:1 ic/734/1736630 ic/734/1736631

pred_cur:1 traget_cur:1 ic/795/4938600 ic/795/4938601

pred_cur:1 traget_cur:1 ic/758/2992620 ic/758/2992621

pred_cur:1 traget_cur:1 ic/710/471620 ic/710/471621

pred_cur:1 traget_cur:1 ic/773/3777600 ic/773/3777601

pred_cur:1 traget_cur:1 ic/701/28140 ic/701/28141

pred_cur:1 traget_cur:1 ic/727/1395130 ic/727/1395131

pred_cur:1 traget_cur:1 ic/764/3300140 ic/764/3300141

pred_cur:1 traget_cur:1 ic/767/3439610 ic/767/3439611

pred_cur:1 traget_cur:1 ic/771/3682610 ic/771/3682611

pred_cur:1 traget_cur:1 ic/794/4876610 ic/794/4876611

pred_cur:1 traget_cur:1 ic/774/3809620 ic/774/3809621

pred_cur:1 traget_cur:1 ic/771/3656110 ic/771/3656111

pred_cur:1 traget_cur:1 ic/743/2214120 ic/743/2214121

pred_cur:1 traget_cur:1 ic/788/4569120 ic/788/4569121

pred_cur:0 traget_cur:1 ic/783/4272120 ic/783/4272121

pred_cur:1 traget_cur:1 ic/772/3706620 ic/772/3706621

pred_cur:1 traget_cur:1 ic/763/3245120 ic/763/3245121

pred_cur:1 traget_cur:1 ic/794/4856620 ic/794/4856621

pred_cur:1 traget_cur:1 ic/771/3667110 ic/771/3667111

pred_cur:0 traget_cur:1 ic/782/4257600 ic/782/4257601

pred_cur:0 traget_cur:1 ic/776/3943640 ic/776/3943641

pred_cur:1 traget_cur:1 ic/738/1970110 ic/738/1970111

pred_cur:1 traget_cur:1 ic/742/2134100 ic/742/2134101

pred_cur:1 traget_cur:1 ic/735/1799630 ic/735/1799631

pred_cur:1 traget_cur:1 ic/727/1400110 ic/727/1400111

pred_cur:1 traget_cur:1 ic/748/2476640 ic/748/2476641

pred_cur:1 traget_cur:1 ic/774/3840640 ic/774/3840641

pred_cur:1 traget_cur:1 ic/800/5168600 ic/800/5168601

pred_cur:1 traget_cur:1 ic/795/4899110 ic/795/4899111

pred_cur:1 traget_cur:1 ic/711/560110 ic/711/560111

pred_cur:1 traget_cur:1 ic/770/3638100 ic/770/3638101

pred_cur:1 traget_cur:1 ic/702/75600 ic/702/75601

pred_cur:1 traget_cur:1 ic/714/705630 ic/714/705631

pred_cur:0 traget_cur:1 ic/783/4311130 ic/783/4311131

pred_cur:1 traget_cur:1 ic/776/3951630 ic/776/3951631

pred_cur:1 traget_cur:1 ic/798/5088640 ic/798/5088641

pred_cur:1 traget_cur:1 ic/756/2901630 ic/756/2901631

pred_cur:1 traget_cur:1 ic/731/1566610 ic/731/1566611

pred_cur:1 traget_cur:1 ic/796/4971600 ic/796/4971601

pred_cur:1 traget_cur:1 ic/757/2949120 ic/757/2949121

pred_cur:1 traget_cur:1 ic/776/3911110 ic/776/3911111

pred_cur:1 traget_cur:1 ic/736/1868120 ic/736/1868121

pred_cur:1 traget_cur:1 ic/790/4642100 ic/790/4642101

pred_cur:1 traget_cur:1 ic/716/821140 ic/716/821141

pred_cur:1 traget_cur:1 ic/705/253140 ic/705/253141

pred_cur:1 traget_cur:1 ic/762/3176110 ic/762/3176111

pred_cur:1 traget_cur:1 ic/706/263630 ic/706/263631

pred_cur:1 traget_cur:1 ic/767/3473620 ic/767/3473621

pred_cur:1 traget_cur:1 ic/729/1494120 ic/729/1494121

pred_cur:1 traget_cur:1 ic/786/4434120 ic/786/4434121

pred_cur:1 traget_cur:1 ic/737/1885640 ic/737/1885641

pred_cur:1 traget_cur:1 ic/768/3499630 ic/768/3499631

pred_cur:1 traget_cur:1 ic/752/2696120 ic/752/2696121

pred_cur:1 traget_cur:1 ic/736/1838110 ic/736/1838111

pred_cur:1 traget_cur:1 ic/721/1064630 ic/721/1064631

pred_cur:1 traget_cur:1 ic/797/5027110 ic/797/5027111

pred_cur:1 traget_cur:1 ic/704/207110 ic/704/207111

pred_cur:1 traget_cur:1 ic/792/4738140 ic/792/4738141

pred_cur:1 traget_cur:1 ic/745/2324610 ic/745/2324611

pred_cur:1 traget_cur:1 ic/719/946100 ic/719/946101

pred_cur:1 traget_cur:1 ic/798/5045140 ic/798/5045141

pred_cur:1 traget_cur:1 ic/766/3400600 ic/766/3400601

pred_cur:1 traget_cur:1 ic/733/1693130 ic/733/1693131

pred_cur:1 traget_cur:1 ic/796/4978620 ic/796/4978621

pred_cur:1 traget_cur:1 ic/795/4926600 ic/795/4926601

pred_cur:1 traget_cur:1 ic/748/2471610 ic/748/2471611

pred_cur:1 traget_cur:1 ic/800/5186640 ic/800/5186641

pred_cur:1 traget_cur:1 ic/775/3899110 ic/775/3899111

pred_cur:1 traget_cur:1 ic/730/1547120 ic/730/1547121

pred_cur:1 traget_cur:1 ic/706/290600 ic/706/290601

pred_cur:1 traget_cur:1 ic/724/1204600 ic/724/1204601

pred_cur:1 traget_cur:1 ic/706/300140 ic/706/300141

pred_cur:1 traget_cur:1 ic/709/432610 ic/709/432611

pred_cur:1 traget_cur:1 ic/706/291630 ic/706/291631

pred_cur:1 traget_cur:1 ic/797/5017600 ic/797/5017601

pred_cur:1 traget_cur:1 ic/756/2882140 ic/756/2882141

pred_cur:1 traget_cur:1 ic/777/4001640 ic/777/4001641

pred_cur:0 traget_cur:1 ic/741/2123610 ic/741/2123611

pred_cur:1 traget_cur:1 ic/755/2854600 ic/755/2854601

pred_cur:1 traget_cur:1 ic/708/377600 ic/708/377601

pred_cur:1 traget_cur:1 ic/755/2830120 ic/755/2830121

pred_cur:1 traget_cur:1 ic/755/2853600 ic/755/2853601

pred_cur:1 traget_cur:1 ic/739/1991610 ic/739/1991611

pred_cur:1 traget_cur:1 ic/774/3802100 ic/774/3802101

pred_cur:1 traget_cur:1 ic/785/4408630 ic/785/4408631

pred_cur:1 traget_cur:1 ic/763/3226600 ic/763/3226601

pred_cur:1 traget_cur:1 ic/722/1097620 ic/722/1097621

pred_cur:1 traget_cur:1 ic/705/228100 ic/705/228101

pred_cur:1 traget_cur:1 ic/722/1136100 ic/722/1136101

pred_cur:1 traget_cur:1 ic/774/3797100 ic/774/3797101

pred_cur:1 traget_cur:1 ic/705/220600 ic/705/220601

pred_cur:1 traget_cur:1 ic/725/1280610 ic/725/1280611

pred_cur:1 traget_cur:1 ic/800/5150620 ic/800/5150621

pred_cur:1 traget_cur:1 ic/731/1606130 ic/731/1606131

pred_cur:1 traget_cur:1 ic/775/3888610 ic/775/3888611

pred_cur:1 traget_cur:1 ic/704/158630 ic/704/158631

pred_cur:1 traget_cur:1 ic/706/289620 ic/706/289621

pred_cur:0 traget_cur:1 ic/786/4458610 ic/786/4458611

pred_cur:0 traget_cur:1 ic/721/1050640 ic/721/1050641

pred_cur:1 traget_cur:1 ic/708/364620 ic/708/364621

pred_cur:1 traget_cur:1 ic/721/1048630 ic/721/1048631

pred_cur:1 traget_cur:1 ic/753/2726110 ic/753/2726111

pred_cur:1 traget_cur:1 ic/794/4860620 ic/794/4860621

pred_cur:0 traget_cur:1 ic/762/3189620 ic/762/3189621

pred_cur:1 traget_cur:1 ic/732/1659110 ic/732/1659111

pred_cur:1 traget_cur:1 ic/701/16620 ic/701/16621

pred_cur:1 traget_cur:1 ic/777/3964100 ic/777/3964101

pred_cur:1 traget_cur:1 ic/740/2041140 ic/740/2041141

pred_cur:1 traget_cur:1 ic/742/2132100 ic/742/2132101

pred_cur:1 traget_cur:1 ic/757/2921640 ic/757/2921641

pred_cur:1 traget_cur:1 ic/777/4000130 ic/777/4000131

pred_cur:1 traget_cur:1 ic/788/4527130 ic/788/4527131

pred_cur:1 traget_cur:1 ic/718/909610 ic/718/909611

pred_cur:1 traget_cur:1 ic/759/3064130 ic/759/3064131

pred_cur:1 traget_cur:1 ic/777/3988100 ic/777/3988101

pred_cur:1 traget_cur:1 ic/730/1520130 ic/730/1520131

pred_cur:1 traget_cur:1 ic/725/1298620 ic/725/1298621

pred_cur:1 traget_cur:1 ic/800/5150110 ic/800/5150111

pred_cur:1 traget_cur:1 ic/782/4248100 ic/782/4248101

pred_cur:1 traget_cur:1 ic/770/3601620 ic/770/3601621

pred_cur:1 traget_cur:1 ic/720/988140 ic/720/988141

pred_cur:1 traget_cur:1 ic/753/2704130 ic/753/2704131

pred_cur:1 traget_cur:1 ic/708/414130 ic/708/414131

pred_cur:1 traget_cur:1 ic/704/183130 ic/704/183131

pred_cur:1 traget_cur:1 ic/731/1585630 ic/731/1585631

pred_cur:1 traget_cur:1 ic/718/886110 ic/718/886111

pred_cur:1 traget_cur:1 ic/759/3061600 ic/759/3061601

pred_cur:1 traget_cur:1 ic/731/1598120 ic/731/1598121

pred_cur:1 traget_cur:1 ic/732/1640640 ic/732/1640641

pred_cur:1 traget_cur:1 ic/764/3314110 ic/764/3314111

pred_cur:1 traget_cur:1 ic/732/1646630 ic/732/1646631

pred_cur:1 traget_cur:1 ic/761/3152100 ic/761/3152101

pred_cur:1 traget_cur:1 ic/795/4905130 ic/795/4905131

pred_cur:1 traget_cur:1 ic/797/5031140 ic/797/5031141

pred_cur:1 traget_cur:1 ic/746/2375140 ic/746/2375141

pred_cur:1 traget_cur:1 ic/775/3875110 ic/775/3875111

pred_cur:1 traget_cur:1 ic/774/3807630 ic/774/3807631

pred_cur:1 traget_cur:1 ic/718/920610 ic/718/920611

pred_cur:1 traget_cur:1 ic/750/2563140 ic/750/2563141

pred_cur:1 traget_cur:1 ic/717/839610 ic/717/839611

pred_cur:1 traget_cur:1 ic/759/3049130 ic/759/3049131

pred_cur:1 traget_cur:1 ic/705/216600 ic/705/216601

pred_cur:1 traget_cur:1 ic/706/284610 ic/706/284611

pred_cur:1 traget_cur:1 ic/708/401640 ic/708/401641

pred_cur:1 traget_cur:1 ic/797/5022110 ic/797/5022111

pred_cur:1 traget_cur:1 ic/734/1736620 ic/734/1736621

pred_cur:1 traget_cur:1 ic/765/3379120 ic/765/3379121

pred_cur:1 traget_cur:1 ic/754/2771110 ic/754/2771111

pred_cur:0 traget_cur:1 ic/707/335100 ic/707/335101

pred_cur:1 traget_cur:1 ic/738/1965640 ic/738/1965641

pred_cur:1 traget_cur:1 ic/717/853640 ic/717/853641

pred_cur:1 traget_cur:1 ic/775/3867620 ic/775/3867621

pred_cur:1 traget_cur:1 ic/732/1637130 ic/732/1637131

pred_cur:1 traget_cur:1 ic/749/2538120 ic/749/2538121

pred_cur:1 traget_cur:1 ic/758/2999640 ic/758/2999641

pred_cur:1 traget_cur:1 ic/769/3553120 ic/769/3553121

pred_cur:1 traget_cur:1 ic/703/115100 ic/703/115101

pred_cur:1 traget_cur:1 ic/702/79610 ic/702/79611

pred_cur:1 traget_cur:1 ic/784/4340610 ic/784/4340611

pred_cur:1 traget_cur:1 ic/739/2016620 ic/739/2016621

pred_cur:1 traget_cur:1 ic/764/3315640 ic/764/3315641

pred_cur:1 traget_cur:1 ic/764/3293610 ic/764/3293611

pred_cur:1 traget_cur:1 ic/704/159120 ic/704/159121

pred_cur:1 traget_cur:1 ic/793/4818140 ic/793/4818141

pred_cur:0 traget_cur:1 ic/783/4271120 ic/783/4271121

pred_cur:1 traget_cur:1 ic/770/3605620 ic/770/3605621

pred_cur:1 traget_cur:1 ic/758/3003600 ic/758/3003601

pred_cur:1 traget_cur:1 ic/715/756600 ic/715/756601

pred_cur:1 traget_cur:1 ic/718/918640 ic/718/918641

pred_cur:1 traget_cur:1 ic/800/5149110 ic/800/5149111

pred_cur:1 traget_cur:1 ic/750/2566140 ic/750/2566141

pred_cur:1 traget_cur:1 ic/716/814600 ic/716/814601

pred_cur:1 traget_cur:1 ic/784/4332620 ic/784/4332621

pred_cur:1 traget_cur:1 ic/750/2561610 ic/750/2561611

pred_cur:1 traget_cur:1 ic/748/2481610 ic/748/2481611

pred_cur:1 traget_cur:1 ic/727/1370100 ic/727/1370101

pred_cur:1 traget_cur:1 ic/744/2236600 ic/744/2236601

pred_cur:1 traget_cur:1 ic/745/2325640 ic/745/2325641

pred_cur:1 traget_cur:1 ic/774/3830640 ic/774/3830641

pred_cur:1 traget_cur:1 ic/754/2763600 ic/754/2763601

pred_cur:1 traget_cur:1 ic/772/3722140 ic/772/3722141

pred_cur:1 traget_cur:1 ic/751/2620630 ic/751/2620631

pred_cur:1 traget_cur:1 ic/722/1116610 ic/722/1116611

pred_cur:1 traget_cur:1 ic/745/2338620 ic/745/2338621

pred_cur:1 traget_cur:1 ic/760/3074120 ic/760/3074121

pred_cur:1 traget_cur:1 ic/712/582620 ic/712/582621

pred_cur:1 traget_cur:1 ic/737/1875630 ic/737/1875631

pred_cur:0 traget_cur:1 ic/754/2793100 ic/754/2793101

pred_cur:1 traget_cur:1 ic/735/1770630 ic/735/1770631

pred_cur:0 traget_cur:1 ic/741/2104620 ic/741/2104621

pred_cur:1 traget_cur:1 ic/701/600 ic/701/601

pred_cur:1 traget_cur:1 ic/793/4818640 ic/793/4818641

pred_cur:1 traget_cur:1 ic/780/4148600 ic/780/4148601

pred_cur:1 traget_cur:1 ic/748/2468110 ic/748/2468111

pred_cur:1 traget_cur:1 ic/720/992120 ic/720/992121

pred_cur:1 traget_cur:1 ic/716/789120 ic/716/789121

pred_cur:1 traget_cur:1 ic/703/126620 ic/703/126621

pred_cur:1 traget_cur:1 ic/754/2756140 ic/754/2756141

pred_cur:1 traget_cur:1 ic/761/3122140 ic/761/3122141

pred_cur:1 traget_cur:1 ic/735/1804600 ic/735/1804601

pred_cur:1 traget_cur:1 ic/727/1357140 ic/727/1357141

pred_cur:1 traget_cur:1 ic/751/2636120 ic/751/2636121

pred_cur:1 traget_cur:1 ic/800/5187600 ic/800/5187601

pred_cur:1 traget_cur:1 ic/719/965620 ic/719/965621

pred_cur:1 traget_cur:1 ic/800/5198130 ic/800/5198131

pred_cur:1 traget_cur:1 ic/737/1893640 ic/737/1893641

pred_cur:1 traget_cur:1 ic/768/3492630 ic/768/3492631

pred_cur:1 traget_cur:1 ic/781/4183110 ic/781/4183111

pred_cur:1 traget_cur:1 ic/789/4603630 ic/789/4603631

pred_cur:1 traget_cur:1 ic/782/4226100 ic/782/4226101

pred_cur:1 traget_cur:1 ic/751/2618620 ic/751/2618621

pred_cur:1 traget_cur:1 ic/734/1716140 ic/734/1716141

pred_cur:1 traget_cur:1 ic/787/4503130 ic/787/4503131

pred_cur:0 traget_cur:1 ic/744/2281630 ic/744/2281631

pred_cur:0 traget_cur:1 ic/793/4788610 ic/793/4788611

pred_cur:1 traget_cur:1 ic/737/1881600 ic/737/1881601

pred_cur:1 traget_cur:1 ic/708/366630 ic/708/366631

pred_cur:1 traget_cur:1 ic/743/2192630 ic/743/2192631

pred_cur:1 traget_cur:1 ic/738/1962630 ic/738/1962631

pred_cur:1 traget_cur:1 ic/740/2053120 ic/740/2053121

pred_cur:1 traget_cur:1 ic/744/2267100 ic/744/2267101

pred_cur:1 traget_cur:1 ic/785/4404140 ic/785/4404141

pred_cur:1 traget_cur:1 ic/730/1516120 ic/730/1516121

pred_cur:1 traget_cur:1 ic/743/2194640 ic/743/2194641

pred_cur:1 traget_cur:1 ic/770/3614130 ic/770/3614131

pred_cur:1 traget_cur:1 ic/726/1342120 ic/726/1342121

pred_cur:1 traget_cur:1 ic/794/4870110 ic/794/4870111

pred_cur:1 traget_cur:1 ic/775/3895130 ic/775/3895131

pred_cur:1 traget_cur:1 ic/752/2670630 ic/752/2670631

pred_cur:1 traget_cur:1 ic/775/3893630 ic/775/3893631

pred_cur:1 traget_cur:1 ic/720/1006610 ic/720/1006611

pred_cur:1 traget_cur:1 ic/765/3349120 ic/765/3349121

pred_cur:1 traget_cur:1 ic/746/2367140 ic/746/2367141

pred_cur:1 traget_cur:1 ic/783/4286120 ic/783/4286121

pred_cur:1 traget_cur:1 ic/712/613630 ic/712/613631

pred_cur:1 traget_cur:1 ic/731/1566110 ic/731/1566111

pred_cur:1 traget_cur:1 ic/709/420610 ic/709/420611

pred_cur:1 traget_cur:1 ic/768/3521610 ic/768/3521611

pred_cur:1 traget_cur:1 ic/739/1978630 ic/739/1978631

pred_cur:1 traget_cur:1 ic/773/3755620 ic/773/3755621

pred_cur:1 traget_cur:1 ic/800/5195120 ic/800/5195121

pred_cur:1 traget_cur:1 ic/719/947600 ic/719/947601

pred_cur:1 traget_cur:1 ic/705/212630 ic/705/212631

pred_cur:1 traget_cur:1 ic/767/3451130 ic/767/3451131

pred_cur:1 traget_cur:1 ic/714/719100 ic/714/719101

pred_cur:1 traget_cur:1 ic/733/1702620 ic/733/1702621

pred_cur:1 traget_cur:1 ic/777/3966110 ic/777/3966111

pred_cur:1 traget_cur:1 ic/772/3739140 ic/772/3739141

pred_cur:1 traget_cur:1 ic/742/2174110 ic/742/2174111

pred_cur:1 traget_cur:1 ic/784/4343130 ic/784/4343131

pred_cur:1 traget_cur:1 ic/787/4475100 ic/787/4475101

pred_cur:1 traget_cur:1 ic/706/281140 ic/706/281141

pred_cur:1 traget_cur:1 ic/794/4847640 ic/794/4847641

pred_cur:1 traget_cur:1 ic/744/2264630 ic/744/2264631

pred_cur:1 traget_cur:1 ic/727/1379120 ic/727/1379121

pred_cur:1 traget_cur:1 ic/707/351140 ic/707/351141

pred_cur:0 traget_cur:1 ic/758/2999600 ic/758/2999601

pred_cur:1 traget_cur:1 ic/775/3884140 ic/775/3884141

pred_cur:1 traget_cur:1 ic/778/4014100 ic/778/4014101

pred_cur:1 traget_cur:1 ic/755/2814110 ic/755/2814111

pred_cur:1 traget_cur:1 ic/718/910640 ic/718/910641

pred_cur:1 traget_cur:1 ic/723/1152140 ic/723/1152141

pred_cur:1 traget_cur:1 ic/784/4317640 ic/784/4317641

pred_cur:1 traget_cur:1 ic/713/637610 ic/713/637611

pred_cur:1 traget_cur:1 ic/794/4887630 ic/794/4887631

pred_cur:1 traget_cur:1 ic/792/4756630 ic/792/4756631

pred_cur:1 traget_cur:1 ic/731/1588620 ic/731/1588621

pred_cur:1 traget_cur:1 ic/774/3827620 ic/774/3827621

pred_cur:1 traget_cur:1 ic/798/5085130 ic/798/5085131

pred_cur:1 traget_cur:1 ic/703/108140 ic/703/108141

pred_cur:1 traget_cur:1 ic/721/1075120 ic/721/1075121

pred_cur:1 traget_cur:1 ic/702/72110 ic/702/72111

pred_cur:0 traget_cur:1 ic/744/2275640 ic/744/2275641

pred_cur:0 traget_cur:1 ic/791/4718640 ic/791/4718641

pred_cur:1 traget_cur:1 ic/779/4076120 ic/779/4076121

pred_cur:1 traget_cur:1 ic/790/4657610 ic/790/4657611

pred_cur:1 traget_cur:1 ic/773/3783120 ic/773/3783121

pred_cur:1 traget_cur:1 ic/707/345600 ic/707/345601

pred_cur:1 traget_cur:1 ic/788/4548610 ic/788/4548611

pred_cur:1 traget_cur:1 ic/778/4008600 ic/778/4008601

pred_cur:1 traget_cur:1 ic/747/2414140 ic/747/2414141

pred_cur:1 traget_cur:1 ic/715/749110 ic/715/749111

pred_cur:1 traget_cur:1 ic/702/90640 ic/702/90641

pred_cur:1 traget_cur:1 ic/719/945620 ic/719/945621

pred_cur:1 traget_cur:1 ic/777/3968620 ic/777/3968621

pred_cur:1 traget_cur:1 ic/705/210630 ic/705/210631

pred_cur:1 traget_cur:1 ic/732/1634610 ic/732/1634611

pred_cur:1 traget_cur:1 ic/735/1813640 ic/735/1813641

pred_cur:0 traget_cur:1 ic/741/2093120 ic/741/2093121

pred_cur:1 traget_cur:1 ic/779/4066140 ic/779/4066141

pred_cur:0 traget_cur:1 ic/720/1004100 ic/720/1004101

pred_cur:1 traget_cur:1 ic/720/998630 ic/720/998631

pred_cur:1 traget_cur:1 ic/746/2352620 ic/746/2352621

pred_cur:1 traget_cur:1 ic/773/3762100 ic/773/3762101

pred_cur:1 traget_cur:1 ic/767/3452610 ic/767/3452611

pred_cur:1 traget_cur:1 ic/797/5002140 ic/797/5002141

pred_cur:0 traget_cur:1 ic/761/3160640 ic/761/3160641

pred_cur:1 traget_cur:1 ic/745/2316630 ic/745/2316631

pred_cur:1 traget_cur:1 ic/723/1194140 ic/723/1194141

pred_cur:1 traget_cur:1 ic/732/1633120 ic/732/1633121

pred_cur:0 traget_cur:1 ic/703/127640 ic/703/127641

pred_cur:1 traget_cur:1 ic/730/1510640 ic/730/1510641

pred_cur:0 traget_cur:1 ic/762/3199140 ic/762/3199141

pred_cur:1 traget_cur:1 ic/733/1684120 ic/733/1684121

pred_cur:1 traget_cur:1 ic/782/4232100 ic/782/4232101

pred_cur:1 traget_cur:1 ic/767/3476100 ic/767/3476101

pred_cur:1 traget_cur:1 ic/701/35620 ic/701/35621

pred_cur:1 traget_cur:1 ic/794/4867630 ic/794/4867631

pred_cur:1 traget_cur:1 ic/716/805620 ic/716/805621

pred_cur:0 traget_cur:1 ic/782/4257140 ic/782/4257141

pred_cur:0 traget_cur:1 ic/786/4442620 ic/786/4442621

pred_cur:1 traget_cur:1 ic/745/2297100 ic/745/2297101

pred_cur:1 traget_cur:1 ic/711/557120 ic/711/557121

pred_cur:1 traget_cur:1 ic/712/612100 ic/712/612101

pred_cur:1 traget_cur:1 ic/763/3226610 ic/763/3226611

pred_cur:1 traget_cur:1 ic/766/3401110 ic/766/3401111

pred_cur:0 traget_cur:1 ic/783/4267140 ic/783/4267141

pred_cur:1 traget_cur:1 ic/791/4703610 ic/791/4703611

pred_cur:1 traget_cur:1 ic/728/1440600 ic/728/1440601

pred_cur:1 traget_cur:1 ic/723/1193140 ic/723/1193141

pred_cur:1 traget_cur:1 ic/772/3697140 ic/772/3697141

pred_cur:1 traget_cur:1 ic/722/1112640 ic/722/1112641

pred_cur:1 traget_cur:1 ic/739/1978620 ic/739/1978621

pred_cur:1 traget_cur:1 ic/709/464120 ic/709/464121

pred_cur:1 traget_cur:1 ic/711/568620 ic/711/568621

pred_cur:1 traget_cur:1 ic/785/4393600 ic/785/4393601

pred_cur:1 traget_cur:1 ic/734/1750600 ic/734/1750601

pred_cur:0 traget_cur:1 ic/790/4671640 ic/790/4671641

pred_cur:1 traget_cur:1 ic/791/4705110 ic/791/4705111

pred_cur:1 traget_cur:1 ic/701/9130 ic/701/9131

pred_cur:1 traget_cur:1 ic/793/4828140 ic/793/4828141

pred_cur:1 traget_cur:1 ic/794/4881640 ic/794/4881641

pred_cur:1 traget_cur:1 ic/751/2642600 ic/751/2642601

pred_cur:1 traget_cur:1 ic/762/3196610 ic/762/3196611

pred_cur:1 traget_cur:1 ic/731/1595640 ic/731/1595641

pred_cur:1 traget_cur:1 ic/733/1705640 ic/733/1705641

pred_cur:1 traget_cur:1 ic/786/4439130 ic/786/4439131

pred_cur:1 traget_cur:1 ic/752/2655620 ic/752/2655621

pred_cur:1 traget_cur:1 ic/781/4206630 ic/781/4206631

pred_cur:1 traget_cur:1 ic/751/2605640 ic/751/2605641

pred_cur:1 traget_cur:1 ic/734/1728630 ic/734/1728631

pred_cur:1 traget_cur:1 ic/784/4361100 ic/784/4361101

pred_cur:1 traget_cur:1 ic/793/4790100 ic/793/4790101

pred_cur:0 traget_cur:1 ic/741/2124610 ic/741/2124611

pred_cur:0 traget_cur:1 ic/793/4804610 ic/793/4804611

pred_cur:1 traget_cur:1 ic/788/4567640 ic/788/4567641

pred_cur:0 traget_cur:1 ic/734/1760640 ic/734/1760641

pred_cur:1 traget_cur:1 ic/789/4606640 ic/789/4606641

pred_cur:1 traget_cur:1 ic/747/2414130 ic/747/2414131

pred_cur:1 traget_cur:1 ic/712/591630 ic/712/591631

pred_cur:1 traget_cur:1 ic/756/2875100 ic/756/2875101

pred_cur:1 traget_cur:1 ic/735/1797610 ic/735/1797611

pred_cur:1 traget_cur:1 ic/707/329110 ic/707/329111

pred_cur:1 traget_cur:1 ic/732/1640140 ic/732/1640141

pred_cur:1 traget_cur:1 ic/704/169640 ic/704/169641

pred_cur:1 traget_cur:1 ic/758/2968110 ic/758/2968111

pred_cur:1 traget_cur:1 ic/723/1189630 ic/723/1189631

pred_cur:1 traget_cur:1 ic/718/917630 ic/718/917631

pred_cur:1 traget_cur:1 ic/784/4330140 ic/784/4330141

pred_cur:1 traget_cur:1 ic/799/5122100 ic/799/5122101

pred_cur:1 traget_cur:1 ic/715/761120 ic/715/761121

pred_cur:1 traget_cur:1 ic/752/2669100 ic/752/2669101

pred_cur:1 traget_cur:1 ic/721/1059600 ic/721/1059601

pred_cur:1 traget_cur:1 ic/730/1522140 ic/730/1522141

pred_cur:1 traget_cur:1 ic/799/5126620 ic/799/5126621

pred_cur:1 traget_cur:1 ic/752/2663610 ic/752/2663611

pred_cur:1 traget_cur:1 ic/762/3219640 ic/762/3219641

pred_cur:1 traget_cur:1 ic/732/1620600 ic/732/1620601

pred_cur:1 traget_cur:1 ic/767/3435140 ic/767/3435141

pred_cur:1 traget_cur:1 ic/745/2315130 ic/745/2315131

pred_cur:0 traget_cur:1 ic/789/4613100 ic/789/4613101

pred_cur:0 traget_cur:1 ic/743/2230140 ic/743/2230141

pred_cur:1 traget_cur:1 ic/773/3789610 ic/773/3789611

pred_cur:1 traget_cur:1 ic/714/724140 ic/714/724141

pred_cur:0 traget_cur:1 ic/782/4257630 ic/782/4257631

pred_cur:0 traget_cur:1 ic/783/4300630 ic/783/4300631

pred_cur:1 traget_cur:1 ic/709/451610 ic/709/451611

pred_cur:1 traget_cur:1 ic/746/2340620 ic/746/2340621

pred_cur:1 traget_cur:1 ic/772/3740600 ic/772/3740601

pred_cur:1 traget_cur:1 ic/774/3825140 ic/774/3825141

pred_cur:1 traget_cur:1 ic/756/2884130 ic/756/2884131

pred_cur:1 traget_cur:1 ic/780/4156130 ic/780/4156131

pred_cur:0 traget_cur:1 ic/735/1785140 ic/735/1785141

pred_cur:1 traget_cur:1 ic/782/4249630 ic/782/4249631

pred_cur:1 traget_cur:1 ic/742/2164130 ic/742/2164131

pred_cur:1 traget_cur:1 ic/791/4704130 ic/791/4704131

pred_cur:1 traget_cur:1 ic/719/987620 ic/719/987621

