start load data...
load data1 fine...
Iteration is stopped.
tests size: 45361
load data2 fine...

pred_cur:0 traget_cur:1 m/671/3665630 m/671/3665631

pred_cur:1 traget_cur:1 m/651/2646110 m/651/2646111

pred_cur:1 traget_cur:1 m/692/4783120 m/692/4783121

pred_cur:1 traget_cur:1 m/682/4259620 m/682/4259621

pred_cur:1 traget_cur:1 m/640/2066630 m/640/2066631

pred_cur:1 traget_cur:1 m/670/3609620 m/670/3609621

pred_cur:1 traget_cur:1 m/677/3997640 m/677/3997641

pred_cur:1 traget_cur:1 m/694/4857600 m/694/4857601

pred_cur:1 traget_cur:1 m/616/794100 m/616/794101

pred_cur:1 traget_cur:1 m/678/4018630 m/678/4018631

pred_cur:1 traget_cur:1 m/664/3311140 m/664/3311141

pred_cur:1 traget_cur:1 m/630/1525130 m/630/1525131

pred_cur:1 traget_cur:1 m/653/2748140 m/653/2748141

pred_cur:1 traget_cur:1 m/680/4130120 m/680/4130121

pred_cur:1 traget_cur:1 m/686/4422120 m/686/4422121

pred_cur:1 traget_cur:1 m/654/2773100 m/654/2773101

pred_cur:1 traget_cur:1 m/677/3964130 m/677/3964131

pred_cur:0 traget_cur:1 m/695/4934130 m/695/4934131

pred_cur:1 traget_cur:1 m/625/1280610 m/625/1280611

pred_cur:1 traget_cur:1 m/616/826610 m/616/826611

pred_cur:1 traget_cur:1 m/605/245130 m/605/245131

pred_cur:1 traget_cur:1 m/677/3954640 m/677/3954641

pred_cur:1 traget_cur:1 m/648/2471140 m/648/2471141

pred_cur:1 traget_cur:1 m/659/3059130 m/659/3059131

pred_cur:1 traget_cur:1 m/681/4189110 m/681/4189111

pred_cur:1 traget_cur:1 m/666/3428110 m/666/3428111

pred_cur:1 traget_cur:1 m/609/438620 m/609/438621

pred_cur:1 traget_cur:1 m/615/767120 m/615/767121

pred_cur:0 traget_cur:1 m/609/427140 m/609/427141

pred_cur:1 traget_cur:1 m/605/210630 m/605/210631

pred_cur:1 traget_cur:1 m/623/1184110 m/623/1184111

pred_cur:1 traget_cur:1 m/689/4623610 m/689/4623611

pred_cur:1 traget_cur:1 m/669/3553130 m/669/3553131

pred_cur:1 traget_cur:1 m/609/437640 m/609/437641

pred_cur:1 traget_cur:1 m/675/3886640 m/675/3886641

pred_cur:1 traget_cur:1 m/618/917120 m/618/917121

pred_cur:1 traget_cur:1 m/664/3314130 m/664/3314131

pred_cur:1 traget_cur:1 m/700/5158110 m/700/5158111

pred_cur:1 traget_cur:1 m/609/453120 m/609/453121

pred_cur:0 traget_cur:1 m/672/3720140 m/672/3720141

pred_cur:1 traget_cur:1 m/616/823610 m/616/823611

pred_cur:1 traget_cur:1 m/605/228620 m/605/228621

pred_cur:1 traget_cur:1 m/694/4848630 m/694/4848631

pred_cur:1 traget_cur:1 m/688/4525140 m/688/4525141

pred_cur:1 traget_cur:1 m/699/5134630 m/699/5134631

pred_cur:1 traget_cur:1 m/655/2833630 m/655/2833631

pred_cur:1 traget_cur:1 m/616/783600 m/616/783601

pred_cur:1 traget_cur:1 m/656/2887140 m/656/2887141

pred_cur:1 traget_cur:1 m/604/201130 m/604/201131

pred_cur:0 traget_cur:1 m/682/4262120 m/682/4262121

pred_cur:1 traget_cur:1 m/673/3766110 m/673/3766111

pred_cur:1 traget_cur:1 m/616/793600 m/616/793601

pred_cur:1 traget_cur:1 m/611/558140 m/611/558141

pred_cur:1 traget_cur:1 m/632/1614640 m/632/1614641

pred_cur:1 traget_cur:1 m/644/2285630 m/644/2285631

pred_cur:1 traget_cur:1 m/677/3967120 m/677/3967121

pred_cur:1 traget_cur:1 m/617/836640 m/617/836641

pred_cur:1 traget_cur:1 m/686/4461100 m/686/4461101

pred_cur:1 traget_cur:1 m/653/2716600 m/653/2716601

pred_cur:0 traget_cur:1 m/684/4335140 m/684/4335141

pred_cur:1 traget_cur:1 m/609/456600 m/609/456601

pred_cur:1 traget_cur:1 m/623/1165610 m/623/1165611

pred_cur:1 traget_cur:1 m/658/3014110 m/658/3014111

pred_cur:1 traget_cur:1 m/614/686130 m/614/686131

pred_cur:0 traget_cur:1 m/676/3933620 m/676/3933621

pred_cur:1 traget_cur:1 m/617/862610 m/617/862611

pred_cur:1 traget_cur:1 m/610/493620 m/610/493621

pred_cur:1 traget_cur:1 m/647/2407610 m/647/2407611

pred_cur:0 traget_cur:1 m/664/3298110 m/664/3298111

pred_cur:1 traget_cur:1 m/645/2311640 m/645/2311641

pred_cur:1 traget_cur:1 m/624/1232140 m/624/1232141

pred_cur:1 traget_cur:1 m/652/2670110 m/652/2670111

pred_cur:1 traget_cur:1 m/615/736120 m/615/736121

pred_cur:1 traget_cur:1 m/645/2301100 m/645/2301101

pred_cur:1 traget_cur:1 m/677/3952620 m/677/3952621

pred_cur:1 traget_cur:1 m/693/4819100 m/693/4819101

pred_cur:1 traget_cur:1 m/646/2362130 m/646/2362131

pred_cur:0 traget_cur:1 m/649/2532610 m/649/2532611

pred_cur:1 traget_cur:1 m/649/2519110 m/649/2519111

pred_cur:1 traget_cur:1 m/699/5129140 m/699/5129141

pred_cur:1 traget_cur:1 m/685/4390610 m/685/4390611

pred_cur:1 traget_cur:1 m/659/3030630 m/659/3030631

pred_cur:1 traget_cur:1 m/619/947630 m/619/947631

pred_cur:1 traget_cur:1 m/655/2845630 m/655/2845631

pred_cur:1 traget_cur:1 m/674/3839610 m/674/3839611

pred_cur:0 traget_cur:1 m/603/123140 m/603/123141

pred_cur:1 traget_cur:1 m/611/537100 m/611/537101

pred_cur:1 traget_cur:1 m/653/2732110 m/653/2732111

pred_cur:1 traget_cur:1 m/686/4428100 m/686/4428101

pred_cur:1 traget_cur:1 m/609/436630 m/609/436631

pred_cur:1 traget_cur:1 m/604/182110 m/604/182111

pred_cur:1 traget_cur:1 m/667/3452140 m/667/3452141

pred_cur:1 traget_cur:1 m/678/4035640 m/678/4035641

pred_cur:1 traget_cur:1 m/610/476120 m/610/476121

pred_cur:1 traget_cur:1 m/692/4769630 m/692/4769631

pred_cur:1 traget_cur:1 m/619/985620 m/619/985621

pred_cur:1 traget_cur:1 m/697/4995110 m/697/4995111

pred_cur:1 traget_cur:1 m/618/902600 m/618/902601

pred_cur:1 traget_cur:1 m/687/4492620 m/687/4492621

pred_cur:0 traget_cur:1 m/625/1292130 m/625/1292131

pred_cur:1 traget_cur:1 m/696/4989130 m/696/4989131

pred_cur:1 traget_cur:1 m/687/4514100 m/687/4514101

pred_cur:1 traget_cur:1 m/668/3532100 m/668/3532101

pred_cur:1 traget_cur:1 m/611/567110 m/611/567111

pred_cur:1 traget_cur:1 m/633/1692140 m/633/1692141

pred_cur:1 traget_cur:1 m/610/496630 m/610/496631

pred_cur:1 traget_cur:1 m/696/4955640 m/696/4955641

pred_cur:1 traget_cur:1 m/632/1618140 m/632/1618141

pred_cur:0 traget_cur:1 m/634/1736120 m/634/1736121

pred_cur:0 traget_cur:1 m/678/4011610 m/678/4011611

pred_cur:1 traget_cur:1 m/686/4465130 m/686/4465131

pred_cur:1 traget_cur:1 m/652/2656620 m/652/2656621

pred_cur:1 traget_cur:1 m/670/3636100 m/670/3636101

pred_cur:1 traget_cur:1 m/617/880640 m/617/880641

pred_cur:1 traget_cur:1 m/690/4674640 m/690/4674641

pred_cur:1 traget_cur:1 m/680/4113120 m/680/4113121

pred_cur:1 traget_cur:1 m/630/1546100 m/630/1546101

pred_cur:1 traget_cur:1 m/640/2037610 m/640/2037611

pred_cur:1 traget_cur:1 m/689/4589620 m/689/4589621

pred_cur:1 traget_cur:1 m/674/3797130 m/674/3797131

pred_cur:1 traget_cur:1 m/665/3378140 m/665/3378141

pred_cur:1 traget_cur:1 m/700/5189610 m/700/5189611

pred_cur:1 traget_cur:1 m/638/1972100 m/638/1972101

pred_cur:1 traget_cur:1 m/642/2168120 m/642/2168121

pred_cur:1 traget_cur:1 m/615/769640 m/615/769641

pred_cur:1 traget_cur:1 m/663/3227100 m/663/3227101

pred_cur:0 traget_cur:1 m/650/2548600 m/650/2548601

pred_cur:1 traget_cur:1 m/680/4125600 m/680/4125601

pred_cur:1 traget_cur:1 m/659/3037610 m/659/3037611

pred_cur:1 traget_cur:1 m/626/1335140 m/626/1335141

pred_cur:1 traget_cur:1 m/668/3493130 m/668/3493131

pred_cur:1 traget_cur:1 m/608/394120 m/608/394121

pred_cur:1 traget_cur:1 m/675/3892630 m/675/3892631

pred_cur:1 traget_cur:1 m/679/4058620 m/679/4058621

pred_cur:1 traget_cur:1 m/642/2135110 m/642/2135111

pred_cur:1 traget_cur:1 m/628/1438630 m/628/1438631

pred_cur:1 traget_cur:1 m/669/3564100 m/669/3564101

pred_cur:1 traget_cur:1 m/643/2195120 m/643/2195121

pred_cur:1 traget_cur:1 m/611/521630 m/611/521631

pred_cur:1 traget_cur:1 m/618/929110 m/618/929111

pred_cur:1 traget_cur:1 m/614/689100 m/614/689101

pred_cur:1 traget_cur:1 m/619/965620 m/619/965621

pred_cur:0 traget_cur:1 m/606/304630 m/606/304631

pred_cur:0 traget_cur:1 m/672/3702100 m/672/3702101

pred_cur:1 traget_cur:1 m/677/3987640 m/677/3987641

pred_cur:1 traget_cur:1 m/647/2418600 m/647/2418601

pred_cur:1 traget_cur:1 m/640/2030610 m/640/2030611

pred_cur:1 traget_cur:1 m/629/1486620 m/629/1486621

pred_cur:1 traget_cur:1 m/679/4071610 m/679/4071611

pred_cur:1 traget_cur:1 m/646/2360110 m/646/2360111

pred_cur:1 traget_cur:1 m/614/709600 m/614/709601

pred_cur:1 traget_cur:1 m/654/2784100 m/654/2784101

pred_cur:0 traget_cur:1 m/603/140120 m/603/140121

pred_cur:1 traget_cur:1 m/687/4480130 m/687/4480131

pred_cur:1 traget_cur:1 m/680/4159610 m/680/4159611

pred_cur:1 traget_cur:1 m/676/3936620 m/676/3936621

pred_cur:1 traget_cur:1 m/690/4647140 m/690/4647141

pred_cur:1 traget_cur:1 m/638/1963640 m/638/1963641

pred_cur:1 traget_cur:1 m/606/280130 m/606/280131

pred_cur:1 traget_cur:1 m/652/2655630 m/652/2655631

pred_cur:1 traget_cur:1 m/630/1532140 m/630/1532141

pred_cur:1 traget_cur:1 m/615/770120 m/615/770121

pred_cur:1 traget_cur:1 m/673/3786130 m/673/3786131

pred_cur:1 traget_cur:1 m/627/1382130 m/627/1382131

pred_cur:1 traget_cur:1 m/668/3517130 m/668/3517131

pred_cur:1 traget_cur:1 m/672/3713620 m/672/3713621

pred_cur:1 traget_cur:1 m/647/2430610 m/647/2430611

pred_cur:1 traget_cur:1 m/655/2828140 m/655/2828141

pred_cur:0 traget_cur:1 m/682/4257110 m/682/4257111

pred_cur:1 traget_cur:1 m/671/3686100 m/671/3686101

pred_cur:1 traget_cur:1 m/689/4608630 m/689/4608631

pred_cur:1 traget_cur:1 m/698/5064640 m/698/5064641

pred_cur:1 traget_cur:1 m/671/3665130 m/671/3665131

pred_cur:1 traget_cur:1 m/616/830100 m/616/830101

pred_cur:1 traget_cur:1 m/626/1342110 m/626/1342111

pred_cur:1 traget_cur:1 m/625/1269620 m/625/1269621

pred_cur:1 traget_cur:1 m/665/3360630 m/665/3360631

pred_cur:1 traget_cur:1 m/663/3238640 m/663/3238641

pred_cur:1 traget_cur:1 m/664/3288110 m/664/3288111

pred_cur:1 traget_cur:1 m/693/4800600 m/693/4800601

pred_cur:1 traget_cur:1 m/639/2015120 m/639/2015121

pred_cur:0 traget_cur:1 m/658/2972600 m/658/2972601

pred_cur:1 traget_cur:1 m/664/3292130 m/664/3292131

pred_cur:1 traget_cur:1 m/617/868600 m/617/868601

pred_cur:1 traget_cur:1 m/642/2144130 m/642/2144131

pred_cur:1 traget_cur:1 m/651/2647140 m/651/2647141

pred_cur:1 traget_cur:1 m/645/2338630 m/645/2338631

pred_cur:1 traget_cur:1 m/611/547640 m/611/547641

pred_cur:1 traget_cur:1 m/650/2573640 m/650/2573641

pred_cur:1 traget_cur:1 m/685/4382120 m/685/4382121

pred_cur:1 traget_cur:1 m/620/1001620 m/620/1001621

pred_cur:1 traget_cur:1 m/636/1844130 m/636/1844131

pred_cur:1 traget_cur:1 m/662/3217110 m/662/3217111

pred_cur:1 traget_cur:1 m/647/2417130 m/647/2417131

pred_cur:1 traget_cur:1 m/663/3227610 m/663/3227611

pred_cur:1 traget_cur:1 m/677/3967640 m/677/3967641

pred_cur:1 traget_cur:1 m/642/2176130 m/642/2176131

pred_cur:0 traget_cur:1 m/684/4327140 m/684/4327141

pred_cur:1 traget_cur:1 m/648/2485140 m/648/2485141

pred_cur:1 traget_cur:1 m/679/4069130 m/679/4069131

pred_cur:1 traget_cur:1 m/632/1656110 m/632/1656111

pred_cur:1 traget_cur:1 m/697/5022100 m/697/5022101

pred_cur:1 traget_cur:1 m/693/4804100 m/693/4804101

pred_cur:1 traget_cur:1 m/637/1883120 m/637/1883121

pred_cur:1 traget_cur:1 m/601/22110 m/601/22111

pred_cur:1 traget_cur:1 m/683/4282120 m/683/4282121

pred_cur:1 traget_cur:1 m/675/3876140 m/675/3876141

pred_cur:1 traget_cur:1 m/625/1253630 m/625/1253631

pred_cur:1 traget_cur:1 m/636/1823600 m/636/1823601

pred_cur:1 traget_cur:1 m/650/2560100 m/650/2560101

pred_cur:1 traget_cur:1 m/627/1364640 m/627/1364641

pred_cur:1 traget_cur:1 m/672/3697110 m/672/3697111

pred_cur:1 traget_cur:1 m/636/1850640 m/636/1850641

pred_cur:1 traget_cur:1 m/694/4867610 m/694/4867611

pred_cur:1 traget_cur:1 m/670/3614110 m/670/3614111

pred_cur:1 traget_cur:1 m/656/2910110 m/656/2910111

pred_cur:1 traget_cur:1 m/670/3626600 m/670/3626601

pred_cur:1 traget_cur:1 m/614/680110 m/614/680111

pred_cur:1 traget_cur:1 m/628/1404130 m/628/1404131

pred_cur:1 traget_cur:1 m/609/444610 m/609/444611

pred_cur:1 traget_cur:1 m/617/868130 m/617/868131

pred_cur:1 traget_cur:1 m/665/3332140 m/665/3332141

pred_cur:1 traget_cur:1 m/686/4461610 m/686/4461611

pred_cur:1 traget_cur:1 m/614/689640 m/614/689641

pred_cur:1 traget_cur:1 m/612/609640 m/612/609641

pred_cur:1 traget_cur:1 m/634/1731140 m/634/1731141

pred_cur:1 traget_cur:1 m/640/2072640 m/640/2072641

pred_cur:1 traget_cur:1 m/684/4367630 m/684/4367631

pred_cur:1 traget_cur:1 m/696/4991120 m/696/4991121

pred_cur:1 traget_cur:1 m/670/3638630 m/670/3638631

pred_cur:1 traget_cur:1 m/673/3783110 m/673/3783111

pred_cur:1 traget_cur:1 m/617/873620 m/617/873621

pred_cur:1 traget_cur:1 m/639/2019100 m/639/2019101

pred_cur:1 traget_cur:1 m/675/3896120 m/675/3896121

pred_cur:0 traget_cur:1 m/671/3680130 m/671/3680131

pred_cur:1 traget_cur:1 m/646/2363100 m/646/2363101

pred_cur:1 traget_cur:1 m/645/2290630 m/645/2290631

pred_cur:1 traget_cur:1 m/640/2074140 m/640/2074141

pred_cur:1 traget_cur:1 m/652/2659610 m/652/2659611

pred_cur:0 traget_cur:1 m/682/4256100 m/682/4256101

pred_cur:1 traget_cur:1 m/677/3979640 m/677/3979641

pred_cur:1 traget_cur:1 m/657/2927600 m/657/2927601

pred_cur:1 traget_cur:1 m/653/2753100 m/653/2753101

pred_cur:1 traget_cur:1 m/673/3760120 m/673/3760121

pred_cur:1 traget_cur:1 m/615/774620 m/615/774621

pred_cur:1 traget_cur:1 m/608/375600 m/608/375601

pred_cur:1 traget_cur:1 m/674/3834130 m/674/3834131

pred_cur:1 traget_cur:1 m/632/1628100 m/632/1628101

pred_cur:1 traget_cur:1 m/628/1442130 m/628/1442131

pred_cur:1 traget_cur:1 m/617/866130 m/617/866131

pred_cur:1 traget_cur:1 m/671/3658140 m/671/3658141

pred_cur:1 traget_cur:1 m/631/1586140 m/631/1586141

pred_cur:1 traget_cur:1 m/609/457100 m/609/457101

pred_cur:1 traget_cur:1 m/635/1776610 m/635/1776611

pred_cur:1 traget_cur:1 m/636/1833140 m/636/1833141

pred_cur:1 traget_cur:1 m/630/1556120 m/630/1556121

pred_cur:1 traget_cur:1 m/651/2632110 m/651/2632111

pred_cur:1 traget_cur:1 m/677/3976640 m/677/3976641

pred_cur:1 traget_cur:1 m/681/4208120 m/681/4208121

pred_cur:1 traget_cur:1 m/674/3834610 m/674/3834611

pred_cur:1 traget_cur:1 m/616/800610 m/616/800611

pred_cur:1 traget_cur:1 m/663/3265620 m/663/3265621

pred_cur:1 traget_cur:1 m/680/4136130 m/680/4136131

pred_cur:0 traget_cur:1 m/657/2955620 m/657/2955621

pred_cur:1 traget_cur:1 m/654/2792100 m/654/2792101

pred_cur:1 traget_cur:1 m/655/2828600 m/655/2828601

pred_cur:1 traget_cur:1 m/655/2835140 m/655/2835141

pred_cur:1 traget_cur:1 m/663/3273130 m/663/3273131

pred_cur:0 traget_cur:1 m/628/1417100 m/628/1417101

pred_cur:1 traget_cur:1 m/623/1180600 m/623/1180601

pred_cur:1 traget_cur:1 m/699/5140640 m/699/5140641

pred_cur:1 traget_cur:1 m/603/147640 m/603/147641

pred_cur:1 traget_cur:1 m/653/2726620 m/653/2726621

pred_cur:1 traget_cur:1 m/639/1984620 m/639/1984621

pred_cur:1 traget_cur:1 m/690/4672640 m/690/4672641

pred_cur:1 traget_cur:1 m/620/1029610 m/620/1029611

pred_cur:1 traget_cur:1 m/614/699640 m/614/699641

pred_cur:1 traget_cur:1 m/640/2029620 m/640/2029621

pred_cur:1 traget_cur:1 m/626/1325120 m/626/1325121

pred_cur:1 traget_cur:1 m/653/2750630 m/653/2750631

pred_cur:1 traget_cur:1 m/649/2529120 m/649/2529121

pred_cur:1 traget_cur:1 m/625/1275130 m/625/1275131

pred_cur:1 traget_cur:1 m/670/3608600 m/670/3608601

pred_cur:1 traget_cur:1 m/677/3985120 m/677/3985121

pred_cur:1 traget_cur:1 m/663/3239100 m/663/3239101

pred_cur:1 traget_cur:1 m/656/2874620 m/656/2874621

pred_cur:1 traget_cur:1 m/662/3220600 m/662/3220601

pred_cur:1 traget_cur:1 m/695/4925620 m/695/4925621

pred_cur:1 traget_cur:1 m/606/272110 m/606/272111

pred_cur:1 traget_cur:1 m/647/2433600 m/647/2433601

pred_cur:1 traget_cur:1 m/696/4959630 m/696/4959631

pred_cur:1 traget_cur:1 m/606/260640 m/606/260641

pred_cur:1 traget_cur:1 m/606/272640 m/606/272641

pred_cur:1 traget_cur:1 m/632/1648620 m/632/1648621

pred_cur:0 traget_cur:1 m/684/4338130 m/684/4338131

pred_cur:1 traget_cur:1 m/648/2486140 m/648/2486141

pred_cur:1 traget_cur:1 m/618/899640 m/618/899641

pred_cur:1 traget_cur:1 m/636/1840100 m/636/1840101

pred_cur:1 traget_cur:1 m/667/3462120 m/667/3462121

pred_cur:1 traget_cur:1 m/675/3871140 m/675/3871141

pred_cur:1 traget_cur:1 m/700/5155110 m/700/5155111

pred_cur:1 traget_cur:1 m/601/9110 m/601/9111

pred_cur:1 traget_cur:1 m/642/2168140 m/642/2168141

pred_cur:1 traget_cur:1 m/655/2846140 m/655/2846141

pred_cur:1 traget_cur:1 m/664/3321620 m/664/3321621

pred_cur:1 traget_cur:1 m/653/2741610 m/653/2741611

pred_cur:1 traget_cur:1 m/634/1728600 m/634/1728601

pred_cur:1 traget_cur:1 m/693/4795120 m/693/4795121

pred_cur:1 traget_cur:1 m/620/1024600 m/620/1024601

pred_cur:1 traget_cur:1 m/674/3812110 m/674/3812111

pred_cur:1 traget_cur:1 m/690/4674140 m/690/4674141

pred_cur:1 traget_cur:1 m/645/2311600 m/645/2311601

pred_cur:1 traget_cur:1 m/612/610110 m/612/610111

pred_cur:1 traget_cur:1 m/692/4780100 m/692/4780101

pred_cur:1 traget_cur:1 m/655/2845130 m/655/2845131

pred_cur:1 traget_cur:1 m/634/1757630 m/634/1757631

pred_cur:1 traget_cur:1 m/657/2943100 m/657/2943101

pred_cur:1 traget_cur:1 m/639/2017120 m/639/2017121

pred_cur:1 traget_cur:1 m/693/4792620 m/693/4792621

pred_cur:1 traget_cur:1 m/603/135110 m/603/135111

pred_cur:1 traget_cur:1 m/692/4756640 m/692/4756641

pred_cur:1 traget_cur:1 m/689/4618110 m/689/4618111

pred_cur:1 traget_cur:1 m/605/234600 m/605/234601

pred_cur:1 traget_cur:1 m/675/3897610 m/675/3897611

pred_cur:1 traget_cur:1 m/678/4032640 m/678/4032641

pred_cur:1 traget_cur:1 m/689/4610620 m/689/4610621

pred_cur:0 traget_cur:1 m/672/3702620 m/672/3702621

pred_cur:1 traget_cur:1 m/624/1239120 m/624/1239121

pred_cur:1 traget_cur:1 m/641/2114630 m/641/2114631

pred_cur:1 traget_cur:1 m/672/3705640 m/672/3705641

pred_cur:1 traget_cur:1 m/634/1735100 m/634/1735101

pred_cur:1 traget_cur:1 m/609/438610 m/609/438611

pred_cur:1 traget_cur:1 m/623/1161110 m/623/1161111

pred_cur:1 traget_cur:1 m/655/2847600 m/655/2847601

pred_cur:1 traget_cur:1 m/639/1988120 m/639/1988121

pred_cur:1 traget_cur:1 m/696/4977640 m/696/4977641

pred_cur:1 traget_cur:1 m/647/2442600 m/647/2442601

pred_cur:1 traget_cur:1 m/687/4497620 m/687/4497621

pred_cur:1 traget_cur:1 m/645/2309130 m/645/2309131

pred_cur:1 traget_cur:1 m/637/1921640 m/637/1921641

pred_cur:1 traget_cur:1 m/654/2764120 m/654/2764121

pred_cur:1 traget_cur:1 m/623/1174620 m/623/1174621

pred_cur:1 traget_cur:1 m/623/1194120 m/623/1194121

pred_cur:1 traget_cur:1 m/623/1149600 m/623/1149601

pred_cur:1 traget_cur:1 m/693/4820110 m/693/4820111

pred_cur:0 traget_cur:1 m/631/1594610 m/631/1594611

pred_cur:1 traget_cur:1 m/692/4773630 m/692/4773631

pred_cur:1 traget_cur:1 m/658/3002120 m/658/3002121

pred_cur:1 traget_cur:1 m/632/1639110 m/632/1639111

pred_cur:1 traget_cur:1 m/686/4447120 m/686/4447121

pred_cur:1 traget_cur:1 m/648/2482100 m/648/2482101

pred_cur:1 traget_cur:1 m/612/572140 m/612/572141

pred_cur:1 traget_cur:1 m/604/175610 m/604/175611

pred_cur:1 traget_cur:1 m/657/2913130 m/657/2913131

pred_cur:1 traget_cur:1 m/634/1738630 m/634/1738631

pred_cur:0 traget_cur:1 m/683/4275100 m/683/4275101

pred_cur:1 traget_cur:1 m/640/2069610 m/640/2069611

pred_cur:1 traget_cur:1 m/654/2794110 m/654/2794111

pred_cur:1 traget_cur:1 m/695/4911600 m/695/4911601

pred_cur:1 traget_cur:1 m/667/3470120 m/667/3470121

pred_cur:1 traget_cur:1 m/615/773120 m/615/773121

pred_cur:1 traget_cur:1 m/666/3411610 m/666/3411611

pred_cur:1 traget_cur:1 m/651/2612640 m/651/2612641

pred_cur:1 traget_cur:1 m/615/742140 m/615/742141

pred_cur:1 traget_cur:1 m/666/3410620 m/666/3410621

pred_cur:1 traget_cur:1 m/623/1170140 m/623/1170141

pred_cur:1 traget_cur:1 m/659/3016640 m/659/3016641

pred_cur:1 traget_cur:1 m/680/4150610 m/680/4150611

pred_cur:1 traget_cur:1 m/638/1953110 m/638/1953111

pred_cur:1 traget_cur:1 m/668/3495140 m/668/3495141

pred_cur:1 traget_cur:1 m/690/4640110 m/690/4640111

pred_cur:0 traget_cur:1 m/686/4460610 m/686/4460611

pred_cur:1 traget_cur:1 m/671/3681600 m/671/3681601

pred_cur:1 traget_cur:1 m/617/859100 m/617/859101

pred_cur:1 traget_cur:1 m/606/267630 m/606/267631

pred_cur:1 traget_cur:1 m/604/180140 m/604/180141

pred_cur:1 traget_cur:1 m/653/2747120 m/653/2747121

pred_cur:1 traget_cur:1 m/646/2367100 m/646/2367101

pred_cur:1 traget_cur:1 m/622/1142140 m/622/1142141

pred_cur:1 traget_cur:1 m/626/1321140 m/626/1321141

pred_cur:1 traget_cur:1 m/675/3863630 m/675/3863631

pred_cur:1 traget_cur:1 m/659/3021120 m/659/3021121

pred_cur:1 traget_cur:1 m/674/3802630 m/674/3802631

pred_cur:1 traget_cur:1 m/675/3899630 m/675/3899631

pred_cur:1 traget_cur:1 m/666/3402130 m/666/3402131

pred_cur:1 traget_cur:1 m/643/2197140 m/643/2197141

pred_cur:1 traget_cur:1 m/606/303110 m/606/303111

pred_cur:1 traget_cur:1 m/604/159600 m/604/159601

pred_cur:1 traget_cur:1 m/615/760610 m/615/760611

pred_cur:1 traget_cur:1 m/652/2678140 m/652/2678141

pred_cur:1 traget_cur:1 m/664/3300610 m/664/3300611

pred_cur:1 traget_cur:1 m/669/3587100 m/669/3587101

pred_cur:1 traget_cur:1 m/628/1439140 m/628/1439141

pred_cur:1 traget_cur:1 m/670/3611610 m/670/3611611

pred_cur:1 traget_cur:1 m/647/2433140 m/647/2433141

pred_cur:1 traget_cur:1 m/689/4582130 m/689/4582131

pred_cur:1 traget_cur:1 m/619/979600 m/619/979601

pred_cur:1 traget_cur:1 m/679/4092640 m/679/4092641

pred_cur:1 traget_cur:1 m/649/2500120 m/649/2500121

pred_cur:0 traget_cur:1 m/683/4277100 m/683/4277101

pred_cur:1 traget_cur:1 m/665/3362120 m/665/3362121

pred_cur:1 traget_cur:1 m/664/3309100 m/664/3309101

pred_cur:1 traget_cur:1 m/638/1966130 m/638/1966131

pred_cur:1 traget_cur:1 m/639/2001110 m/639/2001111

pred_cur:1 traget_cur:1 m/646/2351600 m/646/2351601

pred_cur:1 traget_cur:1 m/644/2254100 m/644/2254101

pred_cur:1 traget_cur:1 m/669/3546630 m/669/3546631

pred_cur:1 traget_cur:1 m/654/2801610 m/654/2801611

pred_cur:1 traget_cur:1 m/676/3904610 m/676/3904611

pred_cur:1 traget_cur:1 m/690/4652620 m/690/4652621

pred_cur:1 traget_cur:1 m/685/4386130 m/685/4386131

pred_cur:1 traget_cur:1 m/689/4610610 m/689/4610611

pred_cur:1 traget_cur:1 m/668/3534120 m/668/3534121

pred_cur:1 traget_cur:1 m/626/1315100 m/626/1315101

pred_cur:1 traget_cur:1 m/677/3972610 m/677/3972611

pred_cur:1 traget_cur:1 m/616/831120 m/616/831121

pred_cur:1 traget_cur:1 m/649/2519130 m/649/2519131

pred_cur:0 traget_cur:1 m/644/2284620 m/644/2284621

pred_cur:1 traget_cur:1 m/698/5078610 m/698/5078611

pred_cur:1 traget_cur:1 m/647/2436620 m/647/2436621

pred_cur:1 traget_cur:1 m/631/1575600 m/631/1575601

pred_cur:1 traget_cur:1 m/616/810600 m/616/810601

pred_cur:1 traget_cur:1 m/625/1260120 m/625/1260121

pred_cur:1 traget_cur:1 m/674/3819620 m/674/3819621

pred_cur:0 traget_cur:1 m/628/1421130 m/628/1421131

pred_cur:1 traget_cur:1 m/665/3376620 m/665/3376621

pred_cur:1 traget_cur:1 m/669/3572100 m/669/3572101

pred_cur:1 traget_cur:1 m/696/4963600 m/696/4963601

